date,vxn,mean,std,z,risk_off_signal_close,risk_off_actionable
2002-03-22 00:00:00+00:00,33.21,41.37266666666666,3.0820914463424423,-2.6484180657109966,False,False
2002-03-25 00:00:00+00:00,35.29,41.166666666666664,3.207309800782198,-1.8322728491128188,False,False
2002-03-26 00:00:00+00:00,34.22,41.0085,3.2596697477517944,-2.08257293693082,False,False
2002-03-27 00:00:00+00:00,33.26,40.85883333333334,3.3618962020633254,-2.260281958934259,False,False
2002-03-28 00:00:00+00:00,32.46,40.715,3.498852354217261,-2.359345054972105,False,False
2002-04-01 00:00:00+00:00,33.26,40.515166666666666,3.622142119116113,-2.0030044178490427,False,False
2002-04-02 00:00:00+00:00,35.47,40.32983333333333,3.7045883101937434,-1.3118416748119506,False,False
2002-04-03 00:00:00+00:00,36.64,40.20366666666666,3.739465187297135,-0.9529883253820212,False,False
2002-04-04 00:00:00+00:00,35.84,40.10783333333333,3.756127239080134,-1.1362323642631738,False,False
2002-04-05 00:00:00+00:00,36.05,39.96183333333333,3.7488007084151596,-1.0434892749972557,False,False
2002-04-08 00:00:00+00:00,36.3,39.829166666666666,3.7439570708041225,-0.9426301103149878,False,False
2002-04-09 00:00:00+00:00,37.43,39.69349999999999,3.721459903527233,-0.6082290441594246,False,False
2002-04-10 00:00:00+00:00,37.22,39.5805,3.684748881814812,-0.6406135331635975,False,False
2002-04-11 00:00:00+00:00,38.23,39.47133333333333,3.6554349907710075,-0.3395856680442583,False,False
2002-04-12 00:00:00+00:00,37.38,39.351,3.573200009107576,-0.5516064018180341,False,False
2002-04-15 00:00:00+00:00,37.85,39.244,3.5336207003920124,-0.3944962173912302,False,False
2002-04-16 00:00:00+00:00,35.22,39.126666666666665,3.459063097737009,-1.1294002324567276,False,False
2002-04-17 00:00:00+00:00,34.97,39.00416666666667,3.4651951258029725,-1.164196104463772,False,False
2002-04-18 00:00:00+00:00,35.1,38.85583333333333,3.4437983029518615,-1.0906078123431342,False,False
2002-04-19 00:00:00+00:00,34.3,38.672000000000004,3.3418003875920217,-1.30827682474186,False,False
2002-04-22 00:00:00+00:00,35.77,38.514,3.320238504808847,-0.8264466531623389,False,False
2002-04-23 00:00:00+00:00,36.08,38.39483333333333,3.2875721254791856,-0.7041163645941092,False,False
2002-04-24 00:00:00+00:00,36.53,38.314,3.2838047383064333,-0.543272253428828,False,False
2002-04-25 00:00:00+00:00,36.54,38.250499999999995,3.280799522749955,-0.5213668156615253,False,False
2002-04-26 00:00:00+00:00,38.19,38.160833333333336,3.2522046194862053,0.008968275394452059,False,False
2002-04-29 00:00:00+00:00,41.86,38.1185,3.2346795744175822,1.1566833480480598,False,False
2002-04-30 00:00:00+00:00,39.79,38.181000000000004,3.270542224261862,0.4919673527111042,False,False
2002-05-01 00:00:00+00:00,40.47,38.201,3.276748957246392,0.6924546340305383,False,False
2002-05-02 00:00:00+00:00,40.8,38.17916666666667,3.256801119361636,0.8047262443360491,False,False
2002-05-03 00:00:00+00:00,42.44,38.15316666666667,3.2289666141789057,1.3276177320970617,False,False
2002-05-06 00:00:00+00:00,45.69,38.119166666666665,3.171445850919183,2.387186693141575,True,False
2002-05-07 00:00:00+00:00,46.96,38.115,3.1611441288545508,2.798037558383967,True,True
2002-05-08 00:00:00+00:00,43.78,38.1645,3.2758709153809846,1.7142006339852742,True,True
2002-05-09 00:00:00+00:00,45.13,38.184333333333335,3.306577095789124,2.1005609321832748,True,True
2002-05-10 00:00:00+00:00,47.12,38.24733333333333,3.4025323902453035,2.6076655999230614,True,True
2002-05-13 00:00:00+00:00,46.64,38.36583333333333,3.583935575459091,2.3086817529097963,True,True
2002-05-14 00:00:00+00:00,44.58,38.50300000000001,3.7397590332961785,1.6249710063923013,True,True
2002-05-15 00:00:00+00:00,44.01,38.57966666666667,3.816906621623564,1.4227053139234191,True,True
2002-05-16 00:00:00+00:00,43.34,38.60366666666666,3.8468322722826325,1.2312294891201214,True,True
2002-05-17 00:00:00+00:00,41.54,38.626333333333335,3.8709946896123952,0.75269198236963,False,True
2002-05-20 00:00:00+00:00,42.48,38.592666666666666,3.8359843351101888,1.0133861334503251,False,False
2002-05-21 00:00:00+00:00,43.49,38.58283333333333,3.8250530478949902,1.282901597761419,False,False
2002-05-22 00:00:00+00:00,42.76,38.622,3.863518989606827,1.071044302132731,False,False
2002-05-23 00:00:00+00:00,41.69,38.64666666666666,3.8854389916962795,0.7832662769476914,False,False
2002-05-24 00:00:00+00:00,41.62,38.648,3.8864867146373414,0.764700928683689,False,False
2002-05-28 00:00:00+00:00,43.06,38.647166666666664,3.885833065871579,1.1356209231143477,False,False
2002-05-29 00:00:00+00:00,43.4,38.73383333333333,3.9257624075111437,1.1886013931303925,False,False
2002-05-30 00:00:00+00:00,42.44,38.81966666666666,3.971043480961309,0.9116831257805632,False,False
2002-05-31 00:00:00+00:00,42.94,38.8745,3.9983032100284395,1.0168063266945386,False,False
2002-06-03 00:00:00+00:00,45.03,38.941,4.032613948078711,1.5099387341307557,False,False
2002-06-04 00:00:00+00:00,45.5,39.034499999999994,4.108235806362585,1.5737898954063527,False,False
2002-06-05 00:00:00+00:00,44.6,39.15983333333333,4.189427165108981,1.298546663365886,False,False
2002-06-06 00:00:00+00:00,46.04,39.26200000000001,4.2466735935519155,1.596072749808604,False,False
2002-06-07 00:00:00+00:00,47.36,39.376666666666665,4.3358222752162625,1.8412501312533944,False,False
2002-06-10 00:00:00+00:00,48.19,39.509,4.456651741584071,1.9478748853089483,False,False
2002-06-11 00:00:00+00:00,48.83,39.68116666666666,4.589422286182168,1.9934607806474123,False,False
2002-06-12 00:00:00+00:00,48.41,39.89183333333334,4.714843309101598,1.8066701496151683,False,False
