timestamp,trend_following,mean_reversion,breakout,grid,contrarian,momentum,statistical_arbitrage,dca,funding_arbitrage
2018-05-05 00:00:00+00:00,0.001847098214,-0.002345316621,0.005832683179,9.659215238e-05,0,-0.001067155675,-0.001341270068,0.001353311086,
2018-05-06 00:00:00+00:00,-0.009570324794,0,-0.00914796269,-0.0002423688029,0,0.001368586566,0.0004472125596,-0.001937546644,
2018-05-07 00:00:00+00:00,-7.720110019e-05,0,1.471115188e-05,-3.511262822e-05,0,0.001710856853,0.00100610623,-0.002509661422,
2018-05-08 00:00:00+00:00,-0.0004080103062,0,0.001979051065,0.001882254653,0,0.0008715464584,-0.0008482065513,-0.0009533831288,
2018-05-09 00:00:00+00:00,0.000448915065,0,-0.001508995342,-8.963303492e-06,0,-0.001384466742,0.0003962854924,0.002079626102,
2018-05-10 00:00:00+00:00,-0.008908467038,0,-0.00015,-0.002710215264,0,0.002305278098,0.000326682525,-0.003248737013,
2018-05-11 00:00:00+00:00,0.004013949866,-0.022607194,0.0139736853,-0.0008057497035,0,0.003067259842,-0.0001861127661,-0.004414604518,
2018-05-12 00:00:00+00:00,-0.00143024448,0.004670248027,-0.008570876155,0.01173802577,0,-0.0005156889666,-0.000273809906,0.0003949300511,
2018-05-13 00:00:00+00:00,-0.005266799954,0.01147735719,-0.0156310518,0.00295470118,0,-0.0003828626262,-0.001989114826,0.002309637623,
2018-05-14 00:00:00+00:00,-0.002364572814,0,0,0.002539312468,0,0.001050790876,-6.826811029e-05,-0.0008093103252,
2018-05-15 00:00:00+00:00,-0.0003248360698,0,0,-0.0002424298379,0,0.001051163162,0.0004067336925,-0.001962142014,
2018-05-16 00:00:00+00:00,-0.002845596195,0,-0.002517948226,0.002159163559,0,0.0007418145094,-0.0009868181223,-0.0006204527438,
2018-05-17 00:00:00+00:00,0.001635810339,0,0.003548927863,-0.001258176475,0,0.0004124678319,0.001064062622,-0.002006628976,
2018-05-18 00:00:00+00:00,0.001032568697,-0.001991516928,-0.00952269075,-0.00849307208,0,-0.003764559932,-0.0006523599233,0.00603406809,
2018-05-19 00:00:00+00:00,-0.004286802436,0.004843450448,-0.001036761907,0.002176498963,0,0.001089272915,-0.0003414572938,-0.001262654502,
2018-05-20 00:00:00+00:00,-0.002068135321,0.003198053388,-0.003409427886,-0.001298578763,0,-0.0009094941347,0.0004142366666,0.001269586513,
2018-05-21 00:00:00+00:00,0.004241806423,0,-0.008759115088,-3.841778877e-05,0,-0.0001342540369,0.0005190079186,-0.0003381968104,
2018-05-22 00:00:00+00:00,-0.007980701692,0,-0.003742671134,-0.004796684857,0,0.002883556803,0.001740428978,-0.004738639384,
2018-05-23 00:00:00+00:00,-0.01229889074,-0.02556709189,0.03465184714,-0.007097658345,0,0.002710604541,0.001442496664,-0.006183842807,
2018-05-24 00:00:00+00:00,-0.01128275195,0.01181595575,-0.01788524286,0.00528066318,0,-0.00100158641,0,0.002303453015,
2018-05-25 00:00:00+00:00,0.003860669423,-0.008117470679,0.005943791633,0.001643914707,0,0.001459551291,0,-0.001151362653,
2018-05-26 00:00:00+00:00,0.001460191172,0.004916370701,0.002897490589,0.000430633118,0,0.0001784216725,0,-0.0007040189658,
2018-05-27 00:00:00+00:00,0.002059591031,0,0.001494733007,0.0001281855661,0,0.0004755021545,0,-0.0008904349762,
2018-05-28 00:00:00+00:00,0.01506985118,-0.01281993122,0.02176584855,-0.006108165615,0,0.003037264915,-0.0007429264937,-0.004762667921,
2018-05-29 00:00:00+00:00,-0.01556543532,0.03780928782,-0.03025050733,-0.006791642351,0,-0.004472817961,0.002801614286,0.005251451419,
2018-05-30 00:00:00+00:00,-0.0002406675084,0,0.003320777161,-0.004448679207,0,-0.000479129752,-0.0002405811391,-0.0003488528435,
2018-05-31 00:00:00+00:00,-0.01437611719,-0.001044890191,0.00939261481,-0.002816593781,0,0.0002409469421,0.0010606611,0.004367117423,
2018-06-01 00:00:00+00:00,-0.001681104795,-0.0005340352423,-0.0009005750454,0.001931013306,0,3.433063573e-05,-0.0001652659952,0.0002887447904,
2018-06-02 00:00:00+00:00,-0.0002874576828,-0.004268786956,0.005768257678,-0.0001222568322,0,-0.0005929686068,0.0002503098752,0.00169499952,
2018-06-03 00:00:00+00:00,-0.007435240233,-0.004023479828,-0.0002316491958,-0.0007883706223,0,-0.001892417022,0.001979640367,0.001534590463,
2018-06-04 00:00:00+00:00,0.002330183936,0.01088040816,-0.01359230115,-0.001165996062,0,0.001729025001,0,-0.003123721417,
2018-06-05 00:00:00+00:00,0.003186638893,0,0.003264569536,0.0006641764516,0,0.0006769753551,0,0.003862802514,
2018-06-06 00:00:00+00:00,0.01109063733,-0.007931607638,0.01047414124,0.0008765142368,0,0.001994076582,-0.001461355998,0.002929671734,
2018-06-07 00:00:00+00:00,-0.005964609378,0.005357377699,-0.005629753293,0.0003942224018,0,-0.0005329770571,0.003006873623,-0.00185504854,
2018-06-08 00:00:00+00:00,0.001489346123,0.002179424447,-0.002479424447,0.001151595078,0,0.0006417819659,-0.0002968910073,-0.0007683395405,
2018-06-09 00:00:00+00:00,0.00211654125,0,0,0.0002199878831,0,0.0001044810447,-0.000527022993,-0.001098991623,
2018-06-10 00:00:00+00:00,0.01135792312,-0.02561430607,0.02587994201,-0.01045298198,0,0.002000713631,0.0001995792105,-0.009108954143,
2018-06-11 00:00:00+00:00,-0.004296652059,0.01568564446,-0.01645502207,-0.003131394607,0,0.0009926358355,-0.003095433831,0.003470104203,
2018-06-12 00:00:00+00:00,0.01269323775,-0.02937352163,0.01200188304,-0.001325913399,0,0.002044196675,-0.002999390983,-0.00392266556,
2018-06-13 00:00:00+00:00,0.004160164993,-0.002536229418,0.00462305339,0.002214182542,0,0.0002029588008,0.001341222221,-0.003021638365,
2018-06-14 00:00:00+00:00,-0.01273526283,0.02408253265,-0.01098557555,0.003105365133,0,-0.002572856,0.003608453115,0.003960835027,
2018-06-15 00:00:00+00:00,0.01144609915,0,0,-0.0009334530594,0,0.002006532318,-0.003872864061,-0.002277520748,
2018-06-16 00:00:00+00:00,0.003538665689,0,0,0.0001957828012,0,0.0002121294753,-0.002521126859,0.002125631734,
2018-06-17 00:00:00+00:00,0.006124287167,0.002827845663,0.0007694141076,-0.0001605139631,0,0.0009335740019,-0.002786066088,0.001367515,
2018-06-18 00:00:00+00:00,-0.005165236227,-0.001193613735,0.001764698657,0.0007332187294,0,-0.001149815532,0.0005441346144,0.002313809059,
2018-06-19 00:00:00+00:00,-0.006113803188,0.002476746485,0.003856973084,-5.626461089e-05,0,-0.0002187640467,0.002374615921,0.00103611746,
2018-06-20 00:00:00+00:00,-0.002442020175,0,-0.01103906359,0.00193987501,0,1.281961363e-05,0.001116350399,-0.001628652597,
2018-06-21 00:00:00+00:00,0.007119480978,0,0,-0.0005419051169,0,0.001407632007,-0.003517665074,0.001151152462,
2018-06-22 00:00:00+00:00,0.0006903769206,-0.01806911586,0.01555321786,-0.01235130352,0,0.001857194278,-0.0001994582428,-0.008894382478,
2018-06-23 00:00:00+00:00,-0.001062985231,0.004934224791,-0.005054272371,0.005363656573,0,2.675636143e-05,0.0004854309207,0.0009730570626,
2018-06-24 00:00:00+00:00,-0.00443954148,-0.01553633826,0.0005470309046,0.009327908465,0,-0.0006226491853,0.002490128224,-0.003661204267,
2018-06-25 00:00:00+00:00,-0.005125854248,0.005991811269,-0.007662100769,0.002262775313,0,-0.0003834533233,-0.001392414263,0.001918322913,
2018-06-26 00:00:00+00:00,0.01171704416,-0.005676524681,0,-0.002455761601,0,0.00176954833,-0.001837799795,-0.004542875275,
2018-06-27 00:00:00+00:00,-0.004266490661,0.000232698808,0,0.0006406922131,0,-0.001213267878,0.00265324955,0.001158477688,
2018-06-28 00:00:00+00:00,0.004800749089,0.00321585778,0,-0.002381618502,0,0.002148590127,-0.002875568577,-0.002395960567,
2018-06-29 00:00:00+00:00,-0.004105858878,0.01199882624,-0.01970445307,0.001749252038,0,-0.0004483277939,-0.001617404196,0.002917877841,
2018-06-30 00:00:00+00:00,-0.004923729185,0.002547132051,-0.0003466794236,-0.002710920807,0,-0.002121994985,0.001397136811,0.002622584229,
2018-07-01 00:00:00+00:00,0.003716087722,0,-0.0004734724022,0.001479590221,0,-0.0007125063069,0.0006479389185,-0.0006991554804,
2018-07-02 00:00:00+00:00,-0.007415037686,0.001473893524,0.006107268376,-0.001544328572,0,-0.00239924505,0.002729773394,0.003643684867,
2018-07-03 00:00:00+00:00,0.003831662672,0.006734959429,-0.008611483662,0.002190009384,0,0.0002795960897,0.0003038770897,-0.002274929429,
2018-07-04 00:00:00+00:00,-0.001510356339,-0.002804042372,-0.0001724042427,0.0006852766015,0,0.0001592866846,0.001349587682,0.0003893158543,
2018-07-05 00:00:00+00:00,0.007235627604,0.0005236978162,-0.001297310771,0.0001142410861,0,0.001084782475,0.0004905999193,-0.001192031394,
2018-07-06 00:00:00+00:00,0.004023048536,0.001449260682,0,0.0003795284156,0,0.0009720656977,-0.0003204684636,-0.000447239383,
2018-07-07 00:00:00+00:00,-0.008882415464,0.004764992632,0,0.001020254913,0,-0.0005835260287,0.0005036532933,0.003036770019,
2018-07-08 00:00:00+00:00,0.004343013227,0,5.061260125e-05,0.0002339809767,0,0.0006553527902,0.0004074761163,-0.0006925042869,
2018-07-09 00:00:00+00:00,0.008385474291,0,-0.002083176446,-0.0004827241054,0,0.0007674577053,-0.001164294515,-0.002413410294,
2018-07-10 00:00:00+00:00,0.02833301708,-0.004216873335,0.006892820583,-0.004515945455,0,0.001063428099,-0.001394686765,-0.006142332517,
2018-07-11 00:00:00+00:00,-0.007802590829,0.007652590829,-0.006854727574,0.003119409656,0,0.0001128529393,0.000797939695,0.001045673614,
2018-07-12 00:00:00+00:00,0.015232307,-0.01654420099,0.008042672244,0.0002122293453,0,0.0008392333414,-0.0005866029719,-0.002889170593,
2018-07-13 00:00:00+00:00,-0.008012288857,0.001941146517,-0.01010419985,0.003632829932,0,-0.001432028568,0.0004463664134,0.0007457113312,
2018-07-14 00:00:00+00:00,0.0004181222126,0,-0.000821587535,0.0002098678588,0,0.0003239061847,-0.0002018595375,-0.0001677062464,
2018-07-15 00:00:00+00:00,-0.01362447579,0,0.004149590164,-0.0008652714703,0,-0.0004436119529,0.001084471837,0.002298732085,
2018-07-16 00:00:00+00:00,-0.03850648879,-0.01048332418,0.01800663138,-0.005450902376,0,-0.002354142596,0.00032191555,0.007038531458,
2018-07-17 00:00:00+00:00,-0.008346789045,-0.02235578691,0.03045698117,0.0008835293932,0,-0.0006016140852,-0.002205620601,0.005699725384,
2018-07-18 00:00:00+00:00,-0.0003,-0.005404684552,-0.004514486504,-0.001284239119,0,0.00175839464,-0.002530869836,-0.002479588509,
2018-07-19 00:00:00+00:00,-0.0009083122691,-0.0002150171941,0.001028290625,0.001824923535,0,-0.0002020498794,-0.0001250058946,-0.0001623748085,
2018-07-20 00:00:00+00:00,0.006830567349,0.005338545865,-0.001693967419,-0.003695475647,0,-1.027885619e-05,-0.001193317197,-0.005647759376,
2018-07-21 00:00:00+00:00,-0.005893346842,0,0,-0.002221399149,0,-6.044383488e-06,7.014015322e-05,0.001430981411,
