date,lqd,sma200_prior,risk_on_signal_close,risk_on_actionable
2018-02-27 00:00:00+00:00,85.6659164428711,87.31853504180908,False,False
2018-02-28 00:00:00+00:00,85.82719421386719,87.32275608062744,False,False
2018-03-01 00:00:00+00:00,85.73899841308594,87.3256350326538,False,False
2018-03-02 00:00:00+00:00,85.46697998046875,87.32810894012451,False,False
2018-03-05 00:00:00+00:00,85.4375228881836,87.32861385345458,False,False
2018-03-06 00:00:00+00:00,85.51107788085938,87.32635734558106,False,False
2018-03-07 00:00:00+00:00,85.48163604736328,87.32454025268555,False,False
2018-03-08 00:00:00+00:00,85.65071868896484,87.32232517242431,False,False
2018-03-09 00:00:00+00:00,85.34931945800781,87.32131351470947,False,False
2018-03-12 00:00:00+00:00,85.45960998535156,87.32011978149414,False,False
2018-03-13 00:00:00+00:00,85.46697998046875,87.31879734039306,False,False
2018-03-14 00:00:00+00:00,85.65809631347656,87.31733238220215,False,False
2018-03-15 00:00:00+00:00,85.74633026123047,87.31650081634521,False,False
2018-03-16 00:00:00+00:00,85.84192657470703,87.31510765075683,False,False
2018-03-19 00:00:00+00:00,85.55520629882812,87.31369129180908,False,False
2018-03-20 00:00:00+00:00,85.25375366210938,87.31074798583984,False,False
2018-03-21 00:00:00+00:00,85.20230102539062,87.3042866897583,False,False
2018-03-22 00:00:00+00:00,85.34931945800781,87.2987889099121,False,False
2018-03-23 00:00:00+00:00,85.07728576660156,87.29276950836181,False,False
2018-03-26 00:00:00+00:00,85.37871551513672,87.2859285736084,False,False
2018-03-27 00:00:00+00:00,85.68751525878906,87.28134853363036,False,False
2018-03-28 00:00:00+00:00,85.91542053222656,87.27874347686767,False,False
2018-03-29 00:00:00+00:00,86.30508422851562,87.2771702194214,False,False
2018-04-02 00:00:00+00:00,86.25862884521484,87.2770788192749,False,False
2018-04-03 00:00:00+00:00,86.03005981445312,87.27381080627441,False,False
2018-04-04 00:00:00+00:00,86.03005981445312,87.27044109344483,False,False
2018-04-05 00:00:00+00:00,86.05960083007812,87.26671234130859,False,False
2018-04-06 00:00:00+00:00,86.3176040649414,87.26366989135742,False,False
2018-04-09 00:00:00+00:00,86.36185455322266,87.26094818115234,False,False
2018-04-10 00:00:00+00:00,86.38399505615234,87.25823204040528,False,False
2018-04-11 00:00:00+00:00,86.44294738769531,87.25526756286621,False,False
2018-04-12 00:00:00+00:00,86.20701599121094,87.25238227844238,False,False
2018-04-13 00:00:00+00:00,86.23651123046875,87.24752746582031,False,False
2018-04-16 00:00:00+00:00,86.24388122558594,87.24479507446289,False,False
2018-04-17 00:00:00+00:00,86.2512435913086,87.24163269042968,False,False
2018-04-18 00:00:00+00:00,85.80887603759766,87.2398356628418,False,False
2018-04-19 00:00:00+00:00,85.48445129394531,87.23618576049805,False,False
2018-04-20 00:00:00+00:00,85.13790893554688,87.23184986114502,False,False
2018-04-23 00:00:00+00:00,85.10108184814453,87.22506134033203,False,False
2018-04-24 00:00:00+00:00,84.850341796875,87.21920448303223,False,False
2018-04-25 00:00:00+00:00,84.58492279052734,87.21245403289795,False,False
2018-04-26 00:00:00+00:00,84.83560180664062,87.20365653991699,False,False
2018-04-27 00:00:00+00:00,85.02732849121094,87.19593242645264,False,False
2018-04-30 00:00:00+00:00,84.95360565185547,87.18725883483887,False,False
2018-05-01 00:00:00+00:00,84.72362518310547,87.17897266387939,False,False
2018-05-02 00:00:00+00:00,84.65705871582031,87.16852859497071,False,False
2018-05-03 00:00:00+00:00,84.67186737060547,87.15735591888428,False,False
2018-05-04 00:00:00+00:00,84.7901611328125,87.14438480377197,False,False
2018-05-07 00:00:00+00:00,84.69403076171875,87.13214931488037,False,False
2018-05-08 00:00:00+00:00,84.66445922851562,87.11903732299805,False,False
2018-05-09 00:00:00+00:00,84.64970397949219,87.10476932525634,False,False
2018-05-10 00:00:00+00:00,85.07853698730469,87.09093158721925,False,False
2018-05-11 00:00:00+00:00,85.2264633178711,87.08183006286622,False,False
2018-05-14 00:00:00+00:00,85.07117462158203,87.07202800750733,False,False
2018-05-15 00:00:00+00:00,84.42784881591797,87.06252952575683,False,False
2018-05-16 00:00:00+00:00,84.3169174194336,87.04866249084472,False,False
2018-05-17 00:00:00+00:00,84.15423583984375,87.0342407989502,False,False
2018-05-18 00:00:00+00:00,84.50180053710938,87.01742469787598,False,False
2018-05-21 00:00:00+00:00,84.55354309082031,87.0030323791504,False,False
2018-05-22 00:00:00+00:00,84.46483612060547,86.98828510284424,False,False
2018-05-23 00:00:00+00:00,84.8271255493164,86.97479057312012,False,False
2018-05-24 00:00:00+00:00,85.06375122070312,86.96299922943115,False,False
2018-05-25 00:00:00+00:00,85.3151626586914,86.95448471069336,False,False
2018-05-29 00:00:00+00:00,85.76619720458984,86.946794090271,False,False
2018-05-30 00:00:00+00:00,85.4334945678711,86.94150291442871,False,False
2018-05-31 00:00:00+00:00,85.3965072631836,86.93375419616699,False,False
2018-06-01 00:00:00+00:00,85.23258209228516,86.92610931396484,False,False
2018-06-04 00:00:00+00:00,85.03971862792969,86.91815006256104,False,False
2018-06-05 00:00:00+00:00,85.09908294677734,86.90799938201904,False,False
2018-06-06 00:00:00+00:00,84.78754425048828,86.89771217346191,False,False
2018-06-07 00:00:00+00:00,85.06940460205078,86.8861561203003,False,False
2018-06-08 00:00:00+00:00,84.928466796875,86.87539581298829,False,False
2018-06-11 00:00:00+00:00,84.84690856933594,86.86436420440674,False,False
2018-06-12 00:00:00+00:00,84.85431671142578,86.85126407623291,False,False
2018-06-13 00:00:00+00:00,84.77272033691406,86.83903095245361,False,False
2018-06-14 00:00:00+00:00,85.15843963623047,86.82537956237793,False,False
2018-06-15 00:00:00+00:00,85.03971862792969,86.81365676879882,False,False
2018-06-18 00:00:00+00:00,84.95069122314453,86.8010152053833,False,False
2018-06-19 00:00:00+00:00,84.9952163696289,86.78756782531738,False,False
2018-06-20 00:00:00+00:00,84.52053833007812,86.77358520507812,False,False
2018-06-21 00:00:00+00:00,84.45380401611328,86.75896602630615,False,False
2018-06-22 00:00:00+00:00,84.55760955810547,86.741298828125,False,False
2018-06-25 00:00:00+00:00,84.47598266601562,86.72570697784424,False,False
2018-06-26 00:00:00+00:00,84.75788116455078,86.70800632476806,False,False
2018-06-27 00:00:00+00:00,85.04714965820312,86.6930178451538,False,False
2018-06-28 00:00:00+00:00,84.93590545654297,86.68081474304199,False,False
2018-06-29 00:00:00+00:00,84.98040008544922,86.66852573394776,False,False
2018-07-02 00:00:00+00:00,84.99154663085938,86.65689361572265,False,False
2018-07-03 00:00:00+00:00,85.30401611328125,86.64423152923584,False,False
2018-07-05 00:00:00+00:00,85.5718765258789,86.63276985168457,False,False
2018-07-06 00:00:00+00:00,85.69090270996094,86.6230818939209,False,False
2018-07-09 00:00:00+00:00,85.75041961669922,86.6137356185913,False,False
2018-07-10 00:00:00+00:00,85.65367889404297,86.60522983551026,False,False
2018-07-11 00:00:00+00:00,85.82477569580078,86.59624034881591,False,False
2018-07-12 00:00:00+00:00,86.01078033447266,86.58752727508545,False,False
2018-07-13 00:00:00+00:00,86.0777587890625,86.57811576843261,False,False
2018-07-16 00:00:00+00:00,85.93639373779297,86.56911128997803,False,False
2018-07-17 00:00:00+00:00,85.87687683105469,86.56110076904297,False,False
2018-07-18 00:00:00+00:00,85.86199188232422,86.55214153289795,False,False
2018-07-19 00:00:00+00:00,85.99592590332031,86.54270977020263,False,False
2018-07-20 00:00:00+00:00,85.74295043945312,86.53353767395019,False,False
2018-07-23 00:00:00+00:00,85.40074157714844,86.52212089538574,False,False
2018-07-24 00:00:00+00:00,85.66859436035156,86.5092470550537,False,False
2018-07-25 00:00:00+00:00,85.78016662597656,86.49832939147949,False,False
2018-07-26 00:00:00+00:00,85.86199188232422,86.48833248138428,False,False
2018-07-27 00:00:00+00:00,85.97356414794922,86.47838180541993,False,False
2018-07-30 00:00:00+00:00,85.85457611083984,86.4686985397339,False,False
2018-07-31 00:00:00+00:00,86.12238311767578,86.45863830566407,False,False
2018-08-01 00:00:00+00:00,85.81868743896484,86.4498080444336,False,False
2018-08-02 00:00:00+00:00,85.92317199707031,86.43771755218506,False,False
2018-08-03 00:00:00+00:00,86.1917953491211,86.42676628112793,False,False
2018-08-06 00:00:00+00:00,86.27386474609375,86.41723087310791,False,False
2018-08-07 00:00:00+00:00,86.00526428222656,86.40875896453858,False,False
2018-08-08 00:00:00+00:00,85.87093353271484,86.39829090118408,False,False
2018-08-09 00:00:00+00:00,85.93805694580078,86.38834869384766,False,False
2018-08-10 00:00:00+00:00,86.079833984375,86.37830661773681,False,False
2018-08-13 00:00:00+00:00,86.05747985839844,86.37006214141846,False,False
2018-08-14 00:00:00+00:00,86.1694107055664,86.36286720275879,False,False
2018-08-15 00:00:00+00:00,86.34848022460938,86.35626781463623,False,False
2018-08-16 00:00:00+00:00,86.46041107177734,86.34925754547119,True,False
2018-08-17 00:00:00+00:00,86.5350341796875,86.34135536193848,True,True
2018-08-20 00:00:00+00:00,86.75887298583984,86.33444351196289,True,True
2018-08-21 00:00:00+00:00,86.54248809814453,86.32795581817626,True,True
2018-08-22 00:00:00+00:00,86.5350341796875,86.32045890808105,True,True
2018-08-23 00:00:00+00:00,86.56487274169922,86.31241516113282,True,True
2018-08-24 00:00:00+00:00,86.73648071289062,86.30441162109375,True,True
2018-08-27 00:00:00+00:00,86.60220336914062,86.29763008117676,True,True
2018-08-28 00:00:00+00:00,86.27386474609375,86.29075912475587,False,True
2018-08-29 00:00:00+00:00,86.18431091308594,86.28341079711915,False,False
2018-08-30 00:00:00+00:00,86.26639556884766,86.278125,False,False
2018-08-31 00:00:00+00:00,86.13958740234375,86.2731770324707,False,False
2018-09-04 00:00:00+00:00,85.98088073730469,86.26748588562012,False,False
2018-09-05 00:00:00+00:00,85.92849731445312,86.25914558410645,False,False
2018-09-06 00:00:00+00:00,86.16798400878906,86.25105274200439,False,False
2018-09-07 00:00:00+00:00,85.8087387084961,86.24361164093017,False,False
2018-09-10 00:00:00+00:00,86.09312438964844,86.2343743133545,False,False
2018-09-11 00:00:00+00:00,85.8985595703125,86.22510356903076,False,False
2018-09-12 00:00:00+00:00,86.07070922851562,86.21314998626708,False,False
2018-09-13 00:00:00+00:00,86.25031280517578,86.20256652832032,True,False
2018-09-14 00:00:00+00:00,86.1455307006836,86.19313564300538,False,True
2018-09-17 00:00:00+00:00,86.09312438964844,86.1825622177124,False,False
2018-09-18 00:00:00+00:00,85.74138641357422,86.17347339630128,False,False
2018-09-19 00:00:00+00:00,85.61417388916016,86.16313522338868,False,False
2018-09-20 00:00:00+00:00,85.83872985839844,86.15080379486083,False,False
2018-09-21 00:00:00+00:00,85.85365295410156,86.13890201568603,False,False
2018-09-24 00:00:00+00:00,85.6590805053711,86.12623607635499,False,False
2018-09-25 00:00:00+00:00,85.6590805053711,86.11175807952881,False,False
2018-09-26 00:00:00+00:00,85.96595001220703,86.09815540313721,False,False
2018-09-27 00:00:00+00:00,86.07818603515625,86.08663436889648,False,False
2018-09-28 00:00:00+00:00,86.01834106445312,86.07534622192382,False,False
2018-10-01 00:00:00+00:00,85.89971160888672,86.06408714294433,False,False
2018-10-02 00:00:00+00:00,85.97472381591797,86.05070285797119,False,False
2018-10-03 00:00:00+00:00,85.47177124023438,86.03689102172852,False,False
2018-10-04 00:00:00+00:00,85.118896484375,86.01994430541993,False,False
2018-10-05 00:00:00+00:00,84.78857421875,86.00254650115967,False,False
2018-10-08 00:00:00+00:00,84.69851684570312,85.98575889587403,False,False
2018-10-09 00:00:00+00:00,84.938720703125,85.96968837738036,False,False
2018-10-10 00:00:00+00:00,84.7060317993164,85.9536343383789,False,False
2018-10-11 00:00:00+00:00,85.05884552001953,85.93608776092529,False,False
2018-10-12 00:00:00+00:00,85.0738754272461,85.91972053527832,False,False
2018-10-15 00:00:00+00:00,84.91621398925781,85.90097873687745,False,False
2018-10-16 00:00:00+00:00,85.13390350341797,85.88174129486084,False,False
2018-10-17 00:00:00+00:00,84.71353149414062,85.86300735473633,False,False
2018-10-18 00:00:00+00:00,84.71353149414062,85.84513282775879,False,False
2018-10-19 00:00:00+00:00,84.6083984375,85.82645397186279,False,False
2018-10-22 00:00:00+00:00,84.50332641601562,85.80739555358886,False,False
2018-10-23 00:00:00+00:00,84.6234359741211,85.78795810699462,False,False
2018-10-24 00:00:00+00:00,84.74352264404297,85.76915786743164,False,False
2018-10-25 00:00:00+00:00,84.638427734375,85.75256664276122,False,False
2018-10-26 00:00:00+00:00,84.78108978271484,85.73515743255615,False,False
2018-10-29 00:00:00+00:00,84.68350219726562,85.71740142822266,False,False
2018-10-30 00:00:00+00:00,84.4958267211914,85.69908420562744,False,False
2018-10-31 00:00:00+00:00,84.25558471679688,85.67942665100098,False,False
2018-11-01 00:00:00+00:00,84.51089477539062,85.6597742843628,False,False
2018-11-02 00:00:00+00:00,84.17196655273438,85.6431167602539,False,False
2018-11-05 00:00:00+00:00,84.32260131835938,85.62611713409424,False,False
2018-11-06 00:00:00+00:00,84.4656982421875,85.61027278900147,False,False
2018-11-07 00:00:00+00:00,84.68412017822266,85.59324279785156,False,False
2018-11-08 00:00:00+00:00,84.43558502197266,85.57759742736816,False,False
2018-11-09 00:00:00+00:00,84.49585723876953,85.55847930908203,False,False
2018-11-12 00:00:00+00:00,84.48828887939453,85.54024745941162,False,False
2018-11-13 00:00:00+00:00,84.37531280517578,85.5231477355957,False,False
2018-11-14 00:00:00+00:00,84.14933013916016,85.50698196411133,False,False
2018-11-15 00:00:00+00:00,83.99119567871094,85.48877243041993,False,False
2018-11-16 00:00:00+00:00,84.15689086914062,85.47171127319336,False,False
2018-11-19 00:00:00+00:00,84.07405090332031,85.45771465301513,False,False
2018-11-20 00:00:00+00:00,83.87068176269531,85.44304721832276,False,False
2018-11-21 00:00:00+00:00,84.05147552490234,85.42824272155762,False,False
2018-11-23 00:00:00+00:00,84.08911895751953,85.41555168151855,False,False
2018-11-26 00:00:00+00:00,84.12677001953125,85.40491859436035,False,False
2018-11-27 00:00:00+00:00,84.02132415771484,85.3958666229248,False,False
2018-11-28 00:00:00+00:00,84.24726867675781,85.38628742218017,False,False
2018-11-29 00:00:00+00:00,84.00627136230469,85.37798454284668,False,False
2018-11-30 00:00:00+00:00,83.95354461669922,85.3700528717041,False,False
2018-12-03 00:00:00+00:00,84.26563262939453,85.3598413848877,False,False
2018-12-04 00:00:00+00:00,84.28073120117188,85.34990741729736,False,False
2018-12-06 00:00:00+00:00,84.53759765625,85.34188171386718,False,False
2018-12-07 00:00:00+00:00,84.54519653320312,85.33748657226562,False,False
2018-12-10 00:00:00+00:00,84.8021011352539,85.33254276275635,False,False
2018-12-11 00:00:00+00:00,84.95320129394531,85.32690399169923,False,False
2018-12-12 00:00:00+00:00,85.04390716552734,85.32147087097168,False,False
2018-12-13 00:00:00+00:00,85.27055358886719,85.31836082458496,False,False
2018-12-14 00:00:00+00:00,85.17987823486328,85.31557762145997,False,False
2018-12-17 00:00:00+00:00,85.27055358886719,85.31278202056885,False,False
2018-12-18 00:00:00+00:00,85.57525634765625,85.31179988861084,True,False
2018-12-19 00:00:00+00:00,85.50704956054688,85.3124885559082,True,True
2018-12-20 00:00:00+00:00,85.22657775878906,85.31246841430664,False,True
2018-12-21 00:00:00+00:00,85.14321899414062,85.31119312286377,False,False
2018-12-24 00:00:00+00:00,84.9461669921875,85.30865562438964,False,False
2018-12-26 00:00:00+00:00,84.8779525756836,85.30663986206055,False,False
2018-12-27 00:00:00+00:00,84.8779525756836,85.30373157501221,False,False
2018-12-28 00:00:00+00:00,85.27962493896484,85.30078643798828,False,False
2018-12-31 00:00:00+00:00,85.5146255493164,85.29889408111572,True,False
2019-01-02 00:00:00+00:00,85.7799301147461,85.29773555755615,True,True
2019-01-03 00:00:00+00:00,85.81780242919922,85.29742557525634,True,True
2019-01-04 00:00:00+00:00,85.76477813720703,85.2987385559082,True,True
2019-01-07 00:00:00+00:00,85.77232360839844,85.30129367828368,True,True
2019-01-08 00:00:00+00:00,85.96186065673828,85.30414379119873,True,True
2019-01-09 00:00:00+00:00,86.28776550292969,85.30720649719238,True,True
2019-01-10 00:00:00+00:00,86.06039428710938,85.31325889587403,True,True
2019-01-11 00:00:00+00:00,86.21955871582031,85.31666728973389,True,True
2019-01-14 00:00:00+00:00,85.9921646118164,85.31932750701904,True,True
2019-01-15 00:00:00+00:00,86.04521942138672,85.31971122741699,True,True
2019-01-16 00:00:00+00:00,86.21197509765625,85.31841190338135,True,True
2019-01-17 00:00:00+00:00,86.38629150390625,85.31817863464356,True,True
2019-01-18 00:00:00+00:00,86.53788757324219,85.31995979309082,True,True
2019-01-22 00:00:00+00:00,86.68190002441406,85.32249893188477,True,True
2019-01-23 00:00:00+00:00,86.9017105102539,85.32561042785645,True,True
2019-01-24 00:00:00+00:00,87.12911224365234,85.32853096008301,True,True
2019-01-25 00:00:00+00:00,87.20491790771484,85.33236724853515,True,True
2019-01-28 00:00:00+00:00,87.18974304199219,85.33647186279296,True,True
2019-01-29 00:00:00+00:00,87.3792724609375,85.34020584106446,True,True
2019-01-30 00:00:00+00:00,87.78095245361328,85.34606712341309,True,True
2019-01-31 00:00:00+00:00,88.39493560791016,85.35378932952881,True,True
2019-02-01 00:00:00+00:00,88.18435668945312,85.36454460144043,True,True
2019-02-04 00:00:00+00:00,88.06270599365234,85.37421016693115,True,True
2019-02-05 00:00:00+00:00,88.42003631591797,85.38547931671143,True,True
2019-02-06 00:00:00+00:00,88.25274658203125,85.40015724182129,True,True
2019-02-07 00:00:00+00:00,88.23751068115234,85.41573143005371,True,True
2019-02-08 00:00:00+00:00,88.45802307128906,85.43141357421875,True,True
2019-02-11 00:00:00+00:00,88.26032257080078,85.44945198059082,True,True
2019-02-12 00:00:00+00:00,88.38197326660156,85.46782897949218,True,True
2019-02-13 00:00:00+00:00,88.15389251708984,85.48556083679199,True,True
2019-02-14 00:00:00+00:00,88.25274658203125,85.50119365692139,True,True
2019-02-15 00:00:00+00:00,88.35921478271484,85.51768936157227,True,True
2019-02-19 00:00:00+00:00,88.41241455078125,85.5358673095703,True,True
2019-02-20 00:00:00+00:00,88.33638763427734,85.55464408874512,True,True
2019-02-21 00:00:00+00:00,88.08551788330078,85.57296669006348,True,True
2019-02-22 00:00:00+00:00,88.4808578491211,85.58944347381592,True,True
2019-02-25 00:00:00+00:00,88.45043182373047,85.60837760925293,True,True
2019-02-26 00:00:00+00:00,88.58724212646484,85.627307472229,True,True
2019-02-27 00:00:00+00:00,88.33638763427734,85.64699516296386,True,True
2019-02-28 00:00:00+00:00,88.2147445678711,85.66328441619874,True,True
2019-03-01 00:00:00+00:00,88.06071472167969,85.67822582244872,True,True
2019-03-04 00:00:00+00:00,88.25897979736328,85.69317352294922,True,True
2019-03-05 00:00:00+00:00,88.2894515991211,85.71232917785645,True,True
2019-03-06 00:00:00+00:00,88.37337493896484,85.73219184875488,True,True
2019-03-07 00:00:00+00:00,88.66319274902344,85.75328754425048,True,True
2019-03-08 00:00:00+00:00,88.77755737304688,85.77409450531006,True,True
2019-03-11 00:00:00+00:00,88.8766860961914,85.7952145767212,True,True
2019-03-12 00:00:00+00:00,89.12073516845703,85.81727382659912,True,True
2019-03-13 00:00:00+00:00,88.9758529663086,85.83874187469482,True,True
2019-03-14 00:00:00+00:00,88.8004379272461,85.85830238342285,True,True
2019-03-15 00:00:00+00:00,89.12073516845703,85.87572875976562,True,True
2019-03-18 00:00:00+00:00,89.07499694824219,85.89250144958496,True,True
2019-03-19 00:00:00+00:00,89.0902328491211,85.91070896148682,True,True
2019-03-20 00:00:00+00:00,89.69273376464844,85.9291775894165,True,True
2019-03-21 00:00:00+00:00,89.86046600341797,85.95147834777832,True,True
2019-03-22 00:00:00+00:00,90.40957641601562,85.97558208465576,True,True
2019-03-25 00:00:00+00:00,90.59263610839844,86.00213455200195,True,True
2019-03-26 00:00:00+00:00,90.63072204589844,86.0311600112915,True,True
2019-03-27 00:00:00+00:00,90.75272369384766,86.05896659851074,True,True
2019-03-28 00:00:00+00:00,90.86714935302734,86.08808788299561,True,True
2019-03-29 00:00:00+00:00,90.79853820800781,86.11818908691406,True,True
2019-04-01 00:00:00+00:00,90.46041107177734,86.14791019439697,True,True
2019-04-02 00:00:00+00:00,90.58280944824219,86.17634864807128,True,True
2019-04-03 00:00:00+00:00,90.39154052734375,86.20347049713135,True,True
2019-04-04 00:00:00+00:00,90.53691101074219,86.23022960662841,True,True
2019-04-05 00:00:00+00:00,90.68224334716797,86.25816070556641,True,True
2019-04-08 00:00:00+00:00,90.55219268798828,86.2865958404541,True,True
2019-04-09 00:00:00+00:00,90.74341583251953,86.31675411224366,True,True
2019-04-10 00:00:00+00:00,91.18707275390625,86.34820217132568,True,True
2019-04-11 00:00:00+00:00,91.09529876708984,86.38134948730469,True,True
2019-04-12 00:00:00+00:00,91.04173278808594,86.41444606781006,True,True
2019-04-15 00:00:00+00:00,90.89644622802734,86.44586532592774,True,True
2019-04-16 00:00:00+00:00,90.64401245117188,86.47511180877686,True,True
2019-04-17 00:00:00+00:00,90.62870025634766,86.50365234375,True,True
2019-04-18 00:00:00+00:00,90.70520782470703,86.5318938446045,True,True
2019-04-22 00:00:00+00:00,90.55986022949219,86.56046215057373,True,True
2019-04-23 00:00:00+00:00,90.93468475341797,86.58674137115479,True,True
2019-04-24 00:00:00+00:00,91.24066925048828,86.61355541229248,True,True
2019-04-25 00:00:00+00:00,91.19476318359375,86.64130424499511,True,True
2019-04-26 00:00:00+00:00,91.51599884033203,86.66852596282959,True,True
2019-04-29 00:00:00+00:00,91.15650177001953,86.69783756256103,True,True
2019-04-30 00:00:00+00:00,91.19476318359375,86.72449619293212,True,True
2019-05-01 00:00:00+00:00,91.16560363769531,86.75041610717773,True,True
2019-05-02 00:00:00+00:00,90.8357162475586,86.7758553314209,True,True
2019-05-03 00:00:00+00:00,91.24231719970703,86.80035194396973,True,True
2019-05-06 00:00:00+00:00,91.36507415771484,86.82717914581299,True,True
2019-05-07 00:00:00+00:00,91.35742950439453,86.85469455718994,True,True
2019-05-08 00:00:00+00:00,91.05054473876953,86.88150207519531,True,True
2019-05-09 00:00:00+00:00,91.13493347167969,86.9080400466919,True,True
2019-05-10 00:00:00+00:00,91.18860626220703,86.93671100616456,True,True
2019-05-13 00:00:00+00:00,91.24231719970703,86.96431106567383,True,True
2019-05-14 00:00:00+00:00,91.37274932861328,86.99162181854248,True,True
2019-05-15 00:00:00+00:00,91.62593841552734,87.01917560577392,True,True
2019-05-16 00:00:00+00:00,91.48016357421875,87.04743747711181,True,True
2019-05-17 00:00:00+00:00,91.48782348632812,87.07556541442871,True,True
2019-05-20 00:00:00+00:00,91.27301788330078,87.10239261627197,True,True
2019-05-21 00:00:00+00:00,91.3497543334961,87.12966426849366,True,True
2019-05-22 00:00:00+00:00,91.46478271484375,87.15679718017579,True,True
2019-05-23 00:00:00+00:00,91.6642837524414,87.1831621170044,True,True
2019-05-24 00:00:00+00:00,91.8560791015625,87.21011421203613,True,True
2019-05-28 00:00:00+00:00,91.9174575805664,87.23936828613282,True,True
2019-05-29 00:00:00+00:00,91.95582580566406,87.26960090637208,True,True
2019-05-30 00:00:00+00:00,92.48518371582031,87.29968975067139,True,True
2019-05-31 00:00:00+00:00,92.70000457763672,87.3317164993286,True,True
2019-06-03 00:00:00+00:00,92.98550415039062,87.3649291229248,True,True
2019-06-04 00:00:00+00:00,93.01628875732422,87.39900959014892,True,True
2019-06-05 00:00:00+00:00,92.95474243164062,87.4323486328125,True,True
2019-06-06 00:00:00+00:00,93.1316909790039,87.46482028961182,True,True
2019-06-07 00:00:00+00:00,93.54728698730469,87.4978035736084,True,True
2019-06-10 00:00:00+00:00,93.20864868164062,87.53174564361572,True,True
2019-06-11 00:00:00+00:00,93.2933120727539,87.5650764465332,True,True
2019-06-12 00:00:00+00:00,93.43184661865234,87.59886783599853,True,True
2019-06-13 00:00:00+00:00,93.67040252685547,87.6332027053833,True,True
2019-06-14 00:00:00+00:00,93.70887756347656,87.66787231445312,True,True
2019-06-17 00:00:00+00:00,93.75505828857422,87.7034056854248,True,True
2019-06-18 00:00:00+00:00,94.3783950805664,87.7408116531372,True,True
2019-06-19 00:00:00+00:00,94.97865295410156,87.78178207397461,True,True
2019-06-20 00:00:00+00:00,95.49423217773438,87.82534336090087,True,True
2019-06-21 00:00:00+00:00,95.14794921875,87.87211658477783,True,True
2019-06-24 00:00:00+00:00,95.3864974975586,87.91795192718506,True,True
2019-06-25 00:00:00+00:00,95.10179901123047,87.96524192810058,True,True
2019-06-26 00:00:00+00:00,94.9094009399414,88.00991100311279,True,True
2019-06-27 00:00:00+00:00,95.46346282958984,88.05541431427002,True,True
2019-06-28 00:00:00+00:00,95.70970916748047,88.10226600646973,True,True
2019-07-01 00:00:00+00:00,95.89107513427734,88.15132175445557,True,True
2019-07-02 00:00:00+00:00,96.1534652709961,88.20042358398437,True,True
2019-07-03 00:00:00+00:00,96.41585540771484,88.24993934631348,True,True
2019-07-05 00:00:00+00:00,95.56694030761719,88.30129096984864,True,True
2019-07-08 00:00:00+00:00,95.43574523925781,88.34866004943848,True,True
2019-07-09 00:00:00+00:00,95.235107421875,88.3971318435669,True,True
2019-07-10 00:00:00+00:00,95.4511947631836,88.44523651123046,True,True
2019-07-11 00:00:00+00:00,94.88780212402344,88.49329883575439,True,True
2019-07-12 00:00:00+00:00,94.98041534423828,88.538469581604,True,True
2019-07-15 00:00:00+00:00,95.14248657226562,88.58507625579834,True,True
2019-07-16 00:00:00+00:00,94.94180297851562,88.63249328613281,True,True
2019-07-17 00:00:00+00:00,95.4434585571289,88.67737255096435,True,True
2019-07-18 00:00:00+00:00,95.66727447509766,88.72419891357421,True,True
2019-07-19 00:00:00+00:00,95.52067565917969,88.77244358062744,True,True
2019-07-22 00:00:00+00:00,95.81390380859375,88.8205484008789,True,True
2019-07-23 00:00:00+00:00,95.86791229248047,88.86974430084229,True,True
2019-07-24 00:00:00+00:00,96.13806915283203,88.92172500610351,True,True
2019-07-25 00:00:00+00:00,95.829345703125,88.9768208694458,True,True
2019-07-26 00:00:00+00:00,95.9605484008789,89.03202472686768,True,True
2019-07-29 00:00:00+00:00,95.8988037109375,89.08833488464356,True,True
2019-07-30 00:00:00+00:00,95.86791229248047,89.14313529968261,True,True
2019-07-31 00:00:00+00:00,95.95281982421875,89.19894470214844,True,True
2019-08-01 00:00:00+00:00,96.73295593261719,89.25341457366943,True,True
2019-08-02 00:00:00+00:00,96.83355712890625,89.31170997619628,True,True
2019-08-05 00:00:00+00:00,96.90316772460938,89.37129669189453,True,True
2019-08-06 00:00:00+00:00,97.50686645507812,89.43014301300049,True,True
2019-08-07 00:00:00+00:00,97.49134826660156,89.49410968780518,True,True
2019-08-08 00:00:00+00:00,97.75450134277344,89.55799877166749,True,True
2019-08-09 00:00:00+00:00,97.46819305419922,89.62372928619385,True,True
2019-08-12 00:00:00+00:00,98.0796127319336,89.68855361938476,True,True
2019-08-13 00:00:00+00:00,98.00218963623047,89.75583450317383,True,True
2019-08-14 00:00:00+00:00,98.28853607177734,89.82212783813476,True,True
2019-08-15 00:00:00+00:00,98.76837158203125,89.89037837982178,True,True
2019-08-16 00:00:00+00:00,98.94633483886719,89.96031478881837,True,True
2019-08-19 00:00:00+00:00,98.62133026123047,90.03162895202637,True,True
2019-08-20 00:00:00+00:00,99.19403076171875,90.10225646972657,True,True
2019-08-21 00:00:00+00:00,99.37203979492188,90.17694869995117,True,True
2019-08-22 00:00:00+00:00,99.00824737548828,90.25125442504883,True,True
2019-08-23 00:00:00+00:00,99.37203979492188,90.3254358291626,True,True
2019-08-26 00:00:00+00:00,99.37976837158203,90.4006830215454,True,True
2019-08-27 00:00:00+00:00,99.91377258300781,90.47525337219238,True,True
