date,arkk,sma200_prior,risk_on_signal_close,risk_on_actionable
2016-05-10 00:00:00+00:00,17.014623641967773,17.5966845369339,False,False
2016-05-11 00:00:00+00:00,16.8909969329834,17.582941660881044,False,False
2016-05-12 00:00:00+00:00,16.559783935546875,17.569708676338195,False,False
2016-05-13 00:00:00+00:00,16.708322525024414,17.5533757352829,False,False
2016-05-16 00:00:00+00:00,16.865161895751953,17.538462309837342,False,False
2016-05-17 00:00:00+00:00,16.745223999023438,17.525100150108337,False,False
2016-05-18 00:00:00+00:00,16.865161895751953,17.511815114021303,False,False
2016-05-19 00:00:00+00:00,16.57823371887207,17.50088951587677,False,False
2016-05-20 00:00:00+00:00,16.79135513305664,17.48880000591278,False,False
2016-05-23 00:00:00+00:00,16.9537296295166,17.47755048274994,False,False
2016-05-24 00:00:00+00:00,17.45562744140625,17.468466477394102,False,False
2016-05-25 00:00:00+00:00,17.612472534179688,17.461995749473573,True,False
2016-05-26 00:00:00+00:00,17.73240852355957,17.45403962612152,True,True
2016-05-27 00:00:00+00:00,17.79698944091797,17.44795560359955,True,True
2016-05-31 00:00:00+00:00,17.981510162353516,17.44308789730072,True,True
2016-06-01 00:00:00+00:00,18.00918960571289,17.43829451084137,True,True
2016-06-02 00:00:00+00:00,18.214006423950195,17.433765873908996,True,True
2016-06-03 00:00:00+00:00,18.055320739746094,17.429552903175352,True,True
2016-06-06 00:00:00+00:00,18.378231048583984,17.425164675712587,True,True
2016-06-07 00:00:00+00:00,18.3874568939209,17.423428778648375,True,True
2016-06-08 00:00:00+00:00,18.378231048583984,17.42561948299408,True,True
2016-06-09 00:00:00+00:00,18.110675811767578,17.429388413429262,True,True
2016-06-10 00:00:00+00:00,18.082996368408203,17.434391493797303,True,True
2016-06-13 00:00:00+00:00,17.815441131591797,17.4373610830307,True,True
2016-06-14 00:00:00+00:00,17.750858306884766,17.43869960308075,True,True
2016-06-15 00:00:00+00:00,17.89847755432129,17.437012429237367,True,True
2016-06-16 00:00:00+00:00,17.916929244995117,17.43517897129059,True,True
2016-06-17 00:00:00+00:00,18.055320739746094,17.43406945705414,True,True
2016-06-20 00:00:00+00:00,18.1475772857666,17.436945786476134,True,True
2016-06-21 00:00:00+00:00,18.064544677734375,17.439313282966612,True,True
2016-06-22 00:00:00+00:00,17.933536529541016,17.4402503824234,True,True
2016-06-23 00:00:00+00:00,18.101451873779297,17.44229218006134,True,True
2016-06-24 00:00:00+00:00,17.492530822753906,17.4424662733078,True,True
2016-06-27 00:00:00+00:00,16.846710205078125,17.439279913902283,False,True
2016-06-28 00:00:00+00:00,17.250810623168945,17.433225417137145,False,False
2016-06-29 00:00:00+00:00,17.677974700927734,17.428740200996398,True,False
2016-06-30 00:00:00+00:00,17.79698944091797,17.426571288108825,True,True
2016-07-01 00:00:00+00:00,17.94552993774414,17.423824305534364,True,True
2016-07-05 00:00:00+00:00,17.758241653442383,17.420737109184266,True,True
2016-07-06 00:00:00+00:00,17.704729080200195,17.41590126514435,True,True
2016-07-07 00:00:00+00:00,18.101451873779297,17.412241759300233,True,True
2016-07-08 00:00:00+00:00,18.47971534729004,17.411152453422545,True,True
2016-07-11 00:00:00+00:00,18.553524017333984,17.41384955883026,True,True
2016-07-12 00:00:00+00:00,18.876434326171875,17.417096190452575,True,True
2016-07-13 00:00:00+00:00,18.894886016845703,17.422995171546937,True,True
2016-07-14 00:00:00+00:00,18.71497917175293,17.42993396282196,True,True
2016-07-15 00:00:00+00:00,18.724205017089844,17.437778067588805,True,True
2016-07-18 00:00:00+00:00,18.887508392333984,17.447067074775696,True,True
2016-07-19 00:00:00+00:00,18.535070419311523,17.45672137737274,True,True
2016-07-20 00:00:00+00:00,18.835840225219727,17.465786662101745,True,True
2016-07-21 00:00:00+00:00,18.80262565612793,17.473874106407166,True,True
2016-07-22 00:00:00+00:00,18.57659149169922,17.479810137748718,True,True
2016-07-25 00:00:00+00:00,18.567363739013672,17.485924515724182,True,True
2016-07-26 00:00:00+00:00,18.765722274780273,17.49072935581207,True,True
2016-07-27 00:00:00+00:00,18.92902374267578,17.49706744670868,True,True
2016-07-28 00:00:00+00:00,19.097858428955078,17.502259259223937,True,True
2016-07-29 00:00:00+00:00,18.99637222290039,17.508994631767273,True,True
2016-08-01 00:00:00+00:00,19.03420066833496,17.51553841114044,True,True
2016-08-02 00:00:00+00:00,18.648550033569336,17.522722554206847,True,True
2016-08-03 00:00:00+00:00,18.848756790161133,17.527865633964538,True,True
2016-08-04 00:00:00+00:00,19.07940673828125,17.53272379398346,True,True
2016-08-05 00:00:00+00:00,19.21964454650879,17.53873520374298,True,True
2016-08-08 00:00:00+00:00,19.282379150390625,17.546864619255064,True,True
2016-08-09 00:00:00+00:00,19.282379150390625,17.554567713737487,True,True
2016-08-10 00:00:00+00:00,19.31097984313965,17.56322287082672,True,True
2016-08-11 00:00:00+00:00,19.471513748168945,17.570392146110535,True,True
2016-08-12 00:00:00+00:00,19.540706634521484,17.578499455451965,True,True
2016-08-15 00:00:00+00:00,19.540706634521484,17.587719798088074,True,True
2016-08-16 00:00:00+00:00,19.679096221923828,17.595992588996886,True,True
2016-08-17 00:00:00+00:00,19.52594566345215,17.60540853023529,True,True
2016-08-18 00:00:00+00:00,19.58222770690918,17.613246550559996,True,True
2016-08-19 00:00:00+00:00,19.448448181152344,17.618839182853698,True,True
2016-08-22 00:00:00+00:00,19.527793884277344,17.6237854719162,True,True
2016-08-23 00:00:00+00:00,19.621898651123047,17.627409348487856,True,True
2016-08-24 00:00:00+00:00,19.5960636138916,17.632297883033754,True,True
2016-08-25 00:00:00+00:00,19.30082893371582,17.636208968162535,True,True
2016-08-26 00:00:00+00:00,19.273151397705078,17.639379353523253,True,True
2016-08-29 00:00:00+00:00,19.410619735717773,17.64354841709137,True,True
2016-08-30 00:00:00+00:00,19.222408294677734,17.648598856925965,True,True
2016-08-31 00:00:00+00:00,19.018516540527344,17.65428746700287,True,True
2016-09-01 00:00:00+00:00,18.885662078857422,17.65994930744171,True,True
2016-09-02 00:00:00+00:00,19.091402053833008,17.66449565410614,True,True
2016-09-06 00:00:00+00:00,19.530559539794922,17.669944367408753,True,True
2016-09-07 00:00:00+00:00,19.63020133972168,17.67649691104889,True,True
2016-09-08 00:00:00+00:00,19.63204574584961,17.68210380077362,True,True
2016-09-09 00:00:00+00:00,19.35618782043457,17.687088198661804,True,True
2016-09-12 00:00:00+00:00,19.35618782043457,17.69055794239044,True,True
2016-09-13 00:00:00+00:00,19.01205825805664,17.69425329685211,True,True
2016-09-14 00:00:00+00:00,19.116313934326172,17.695009732246398,True,True
2016-09-15 00:00:00+00:00,19.559162139892578,17.69461793422699,True,True
2016-09-16 00:00:00+00:00,19.559162139892578,17.696756234169005,True,True
2016-09-19 00:00:00+00:00,19.72522735595703,17.69839820384979,True,True
2016-09-20 00:00:00+00:00,19.789812088012695,17.700644898414613,True,True
2016-09-21 00:00:00+00:00,19.60529136657715,17.70551570415497,True,True
2016-09-22 00:00:00+00:00,20.15885353088379,17.70853891849518,True,True
2016-09-23 00:00:00+00:00,20.167156219482422,17.715525641441346,True,True
2016-09-26 00:00:00+00:00,20.011234283447266,17.72165147304535,True,True
2016-09-27 00:00:00+00:00,20.394113540649414,17.728238539695738,True,True
2016-09-28 00:00:00+00:00,20.44485855102539,17.735138173103334,True,True
2016-09-29 00:00:00+00:00,20.26033592224121,17.742968373298645,True,True
2016-09-30 00:00:00+00:00,20.46331024169922,17.753079590797423,True,True
2016-10-03 00:00:00+00:00,20.49098777770996,17.762662501335143,True,True
2016-10-04 00:00:00+00:00,20.371047973632812,17.771355023384093,True,True
2016-10-05 00:00:00+00:00,20.65982437133789,17.77848677158356,True,True
2016-10-06 00:00:00+00:00,20.131174087524414,17.78734667301178,True,True
2016-10-07 00:00:00+00:00,20.021385192871094,17.793834052085877,True,True
2016-10-10 00:00:00+00:00,20.204978942871094,17.799366393089294,True,True
2016-10-11 00:00:00+00:00,19.374637603759766,17.804431471824646,True,True
2016-10-12 00:00:00+00:00,19.236249923706055,17.80498962879181,True,True
2016-10-13 00:00:00+00:00,18.995454788208008,17.804712843894958,True,True
2016-10-14 00:00:00+00:00,18.80262565612793,17.80383177280426,True,True
2016-10-17 00:00:00+00:00,18.6734619140625,17.801709780693056,True,True
2016-10-18 00:00:00+00:00,18.977920532226562,17.80069491863251,True,True
2016-10-19 00:00:00+00:00,19.051729202270508,17.8032782125473,True,True
2016-10-20 00:00:00+00:00,18.977920532226562,17.805492453575134,True,True
2016-10-21 00:00:00+00:00,18.941020965576172,17.808906083106994,True,True
2016-10-24 00:00:00+00:00,19.068336486816406,17.815733370780944,True,True
2016-10-25 00:00:00+00:00,18.848756790161133,17.8242120885849,True,True
2016-10-26 00:00:00+00:00,18.75649642944336,17.834637484550477,True,True
2016-10-27 00:00:00+00:00,18.60519027709961,17.843379149436952,True,True
2016-10-28 00:00:00+00:00,18.43358612060547,17.853970608711244,True,True
2016-10-31 00:00:00+00:00,18.375463485717773,17.86296597003937,True,True
2016-11-01 00:00:00+00:00,18.192785263061523,17.874945974349977,True,True
2016-11-02 00:00:00+00:00,17.824668884277344,17.88518222808838,False,True
2016-11-03 00:00:00+00:00,17.713958740234375,17.89565375804901,False,False
2016-11-04 00:00:00+00:00,17.763776779174805,17.90487979888916,False,False
2016-11-07 00:00:00+00:00,18.28597068786621,17.912832622528075,True,False
2016-11-08 00:00:00+00:00,18.442811965942383,17.924365162849426,True,True
2016-11-09 00:00:00+00:00,18.493555068969727,17.937927408218385,True,True
2016-11-10 00:00:00+00:00,18.857982635498047,17.952541432380677,True,True
2016-11-11 00:00:00+00:00,18.785097122192383,17.97080894947052,True,True
2016-11-14 00:00:00+00:00,19.07940673828125,17.98751266002655,True,True
2016-11-15 00:00:00+00:00,19.000986099243164,18.005065145492555,True,True
2016-11-16 00:00:00+00:00,19.000986099243164,18.024139943122865,True,True
2016-11-17 00:00:00+00:00,19.116313934326172,18.043643736839293,True,True
2016-11-18 00:00:00+00:00,19.051729202270508,18.06301838874817,True,True
2016-11-21 00:00:00+00:00,19.26392936706543,18.08677538871765,True,True
2016-11-22 00:00:00+00:00,19.31097984313965,18.114822497367857,True,True
2016-11-23 00:00:00+00:00,19.217798233032227,18.142828073501587,True,True
2016-11-25 00:00:00+00:00,19.328508377075195,18.16946820259094,True,True
2016-11-28 00:00:00+00:00,19.2454776763916,18.197930459976195,True,True
2016-11-29 00:00:00+00:00,18.784175872802734,18.225193357467653,True,True
2016-11-30 00:00:00+00:00,18.553524017333984,18.247381930351256,True,True
2016-12-01 00:00:00+00:00,18.11989974975586,18.26574171066284,False,True
2016-12-02 00:00:00+00:00,18.26290512084961,18.282210149765014,False,False
2016-12-05 00:00:00+00:00,18.63471221923828,18.29925522327423,True,False
2016-12-06 00:00:00+00:00,18.61349105834961,18.31645252227783,True,True
2016-12-07 00:00:00+00:00,18.52584457397461,18.33432792663574,True,True
2016-12-08 00:00:00+00:00,18.7528076171875,18.35111927509308,True,True
2016-12-09 00:00:00+00:00,18.821077346801758,18.36863025188446,True,True
2016-12-12 00:00:00+00:00,18.820158004760742,18.38422221660614,True,True
2016-12-13 00:00:00+00:00,18.959468841552734,18.399440546035766,True,True
2016-12-14 00:00:00+00:00,18.831228256225586,18.413579416275024,True,True
2016-12-15 00:00:00+00:00,19.172590255737305,18.425946912765504,True,True
2016-12-16 00:00:00+00:00,19.217798233032227,18.4381067943573,True,True
2016-12-19 00:00:00+00:00,19.273151397705078,18.44867057800293,True,True
2016-12-20 00:00:00+00:00,19.215951919555664,18.459649534225463,True,True
2016-12-21 00:00:00+00:00,18.913339614868164,18.471726398468018,True,True
2016-12-22 00:00:00+00:00,18.655010223388672,18.483351192474366,True,True
2016-12-23 00:00:00+00:00,18.73804473876953,18.49445471763611,True,True
2016-12-27 00:00:00+00:00,19.111696243286133,18.505433673858644,True,True
2016-12-28 00:00:00+00:00,18.71959686279297,18.516112785339356,True,True
2016-12-29 00:00:00+00:00,18.627334594726562,18.527414674758912,True,True
2016-12-30 00:00:00+00:00,18.498167037963867,18.53756329536438,False,True
2017-01-03 00:00:00+00:00,18.855215072631836,18.54655866622925,True,False
2017-01-04 00:00:00+00:00,19.70677375793457,18.555457162857056,True,True
2017-01-05 00:00:00+00:00,19.513031005859375,18.5677969455719,True,True
2017-01-06 00:00:00+00:00,19.711387634277344,18.578314599990843,True,True
2017-01-09 00:00:00+00:00,19.9697208404541,18.589824037551878,True,True
2017-01-10 00:00:00+00:00,20.25111198425293,18.60539295196533,True,True
2017-01-11 00:00:00+00:00,20.094268798828125,18.62236882209778,True,True
2017-01-12 00:00:00+00:00,20.140398025512695,18.635954122543335,True,True
2017-01-13 00:00:00+00:00,20.352596282958984,18.649470224380494,True,True
2017-01-17 00:00:00+00:00,20.038911819458008,18.662986345291138,True,True
2017-01-18 00:00:00+00:00,20.112720489501953,18.674934043884278,True,True
2017-01-19 00:00:00+00:00,20.140398025512695,18.685405569076536,True,True
2017-01-20 00:00:00+00:00,20.157928466796875,18.696615171432494,True,True
2017-01-23 00:00:00+00:00,20.203136444091797,18.707529544830322,True,True
2017-01-24 00:00:00+00:00,20.352596282958984,18.71859152793884,True,True
2017-01-25 00:00:00+00:00,20.52328109741211,18.730908250808717,True,True
2017-01-26 00:00:00+00:00,20.39872932434082,18.744078397750854,True,True
2017-01-27 00:00:00+00:00,20.458696365356445,18.756164493560792,True,True
2017-01-30 00:00:00+00:00,20.300010681152344,18.767074251174925,True,True
2017-01-31 00:00:00+00:00,20.38119888305664,18.776221857070922,True,True
2017-02-01 00:00:00+00:00,20.55003547668457,18.78692865371704,True,True
2017-02-02 00:00:00+00:00,20.675508499145508,18.798267440795897,True,True
2017-02-03 00:00:00+00:00,20.647829055786133,18.812180280685425,True,True
2017-02-06 00:00:00+00:00,20.65705680847168,18.825165891647337,True,True
2017-02-07 00:00:00+00:00,20.555572509765625,18.837311964035035,True,True
2017-02-08 00:00:00+00:00,20.74931526184082,18.849167413711548,True,True
2017-02-09 00:00:00+00:00,21.150646209716797,18.862406730651855,True,True
2017-02-10 00:00:00+00:00,21.19216537475586,18.87787875175476,True,True
2017-02-13 00:00:00+00:00,21.265972137451172,18.894024276733397,True,True
2017-02-14 00:00:00+00:00,21.422815322875977,18.909962205886842,True,True
