entry_time,exit_time,entry_price,exit_price,gross_return,partition
2019-08-16 22:00:00+00:00,2019-08-18 09:00:00+00:00,186.208895,185.47137500000002,-0.0039607130475693975,development
2019-08-18 10:00:00+00:00,2019-08-20 17:00:00+00:00,185.968535,196.45487500000002,0.056387710964115545,development
2019-08-23 05:00:00+00:00,2019-08-26 18:00:00+00:00,192.017595,186.14037,-0.030607741962396795,development
2019-08-31 08:00:00+00:00,2019-09-10 21:00:00+00:00,168.382195,179.63015000000001,0.0668001447540223,development
2019-09-12 19:00:00+00:00,2019-09-19 11:00:00+00:00,179.739205,206.38995,0.14827452363550853,development
2019-09-19 19:00:00+00:00,2019-09-21 03:00:00+00:00,220.279925,217.742895,-0.011517300089874172,development
2019-09-21 21:00:00+00:00,2019-09-21 22:00:00+00:00,216.30397,215.25663000000003,-0.004841982327000061,development
2019-09-24 22:00:00+00:00,2019-09-26 19:00:00+00:00,167.39070999999998,164.882305,-0.014985329831028182,development
2019-09-27 17:00:00+00:00,2019-10-15 21:00:00+00:00,167.07023,178.701545,0.06961931518260323,development
2019-10-17 15:00:00+00:00,2019-11-07 13:00:00+00:00,177.055185,186.61965,0.054019683185217104,development
2019-11-10 14:00:00+00:00,2019-11-11 06:00:00+00:00,186.629525,186.39998000000003,-0.0012299500842644084,development
2019-11-22 23:00:00+00:00,2019-12-10 07:00:00+00:00,149.393755,147.04909500000002,-0.0156944980732292,development
2019-12-19 01:00:00+00:00,2019-12-19 23:00:00+00:00,130.845975,127.90785,-0.022454836688709845,development
2019-12-21 01:00:00+00:00,2019-12-24 08:00:00+00:00,127.741325,127.92782000000001,0.0014599425831851587,development
2020-01-05 22:00:00+00:00,2020-01-05 23:00:00+00:00,135.573055,135.166945,-0.0029955067398902413,development
2020-01-07 18:00:00+00:00,2020-01-09 02:00:00+00:00,142.91405,140.1894,-0.019064955474986545,development
2020-01-11 14:00:00+00:00,2020-01-11 19:00:00+00:00,143.76532500000002,146.070565,0.016034742730905105,development
2020-01-11 22:00:00+00:00,2020-01-12 12:00:00+00:00,144.005685,143.454495,-0.003827557224563627,development
2020-01-12 15:00:00+00:00,2020-01-12 16:00:00+00:00,144.406285,143.734075,-0.004654991297643352,development
2020-01-14 20:00:00+00:00,2020-01-15 06:00:00+00:00,165.66813,162.925245,-0.016556503655832944,development
2020-02-06 16:00:00+00:00,2020-02-06 17:00:00+00:00,212.7186,212.810305,0.00043110945634272646,development
2020-02-08 22:00:00+00:00,2020-02-10 14:00:00+00:00,223.16424500000002,223.074885,-0.00040042256769234896,development
2020-02-11 18:00:00+00:00,2020-02-14 07:00:00+00:00,236.62440500000002,262.46571,0.1092081140151202,development
2020-02-14 22:00:00+00:00,2020-02-16 05:00:00+00:00,282.72345,270.47368,-0.04332774660184713,development
2020-02-16 14:00:00+00:00,2020-02-25 09:00:00+00:00,267.05999,258.721335,-0.031223902165202766,development
2020-02-29 00:00:00+00:00,2020-03-01 17:00:00+00:00,227.10014,215.66601500000002,-0.050348383757050974,development
2020-03-03 00:00:00+00:00,2020-03-04 11:00:00+00:00,232.44815,222.91512500000002,-0.04101140404860171,development
2020-03-04 20:00:00+00:00,2020-03-10 02:00:00+00:00,222.77366,200.31907,-0.10079553390647711,development
2020-03-10 14:00:00+00:00,2020-03-12 06:00:00+00:00,202.994035,173.53930000000003,-0.1451014804449794,development
2020-03-12 13:00:00+00:00,2020-03-12 21:00:00+00:00,137.08532,130.793515,-0.04589700049574952,development
2020-03-13 00:00:00+00:00,2020-03-15 11:00:00+00:00,107.831505,125.91085,0.16766292003436267,development
2020-03-17 02:00:00+00:00,2020-05-15 18:00:00+00:00,115.64320500000001,197.74294,0.7099399830712059,development
2020-05-17 17:00:00+00:00,2020-05-18 13:00:00+00:00,208.01155,212.18125,0.02004552151070471,development
2020-05-23 05:00:00+00:00,2020-05-25 03:00:00+00:00,209.03308,202.02650500000001,-0.03351897699636819,development
2020-05-25 21:00:00+00:00,2020-05-26 12:00:00+00:00,205.10720000000003,200.65856000000002,-0.02168934098851727,development
2020-05-27 20:00:00+00:00,2020-05-29 07:00:00+00:00,206.80975,221.017975,0.06870191081416621,development
2020-05-31 08:00:00+00:00,2020-05-31 21:00:00+00:00,240.19976000000003,234.32798000000003,-0.02444540327600664,development
2020-06-04 06:00:00+00:00,2020-06-04 07:00:00+00:00,243.73505500000002,243.00494500000002,-0.0029955067398901303,development
2020-06-04 17:00:00+00:00,2020-06-05 16:00:00+00:00,243.45463500000002,241.43730000000002,-0.008286287094102729,development
