entry_time,exit_time,asset,pnl,capital,strategy,entry_open,exit_open
2024-04-08 00:00:00+00:00,2024-04-15 00:00:00+00:00,BTC,-1970.0723910119268,34975.678939407415,taker_flow_cross_sectional_top1,69360.38,65661.85
2024-04-15 00:00:00+00:00,2024-04-22 00:00:00+00:00,SOL,-565.6609664249991,34357.55445457331,taker_flow_cross_sectional_top1,151.26,148.81
2024-04-22 00:00:00+00:00,2024-04-29 00:00:00+00:00,SOL,-2498.143533354498,31859.41092121881,taker_flow_cross_sectional_top1,148.81,137.99
2024-04-29 00:00:00+00:00,2024-05-06 00:00:00+00:00,ETH,-1238.3706867864857,30573.251118050495,taker_flow_cross_sectional_top1,3263.44,3136.4
2024-05-06 00:00:00+00:00,2024-05-13 00:00:00+00:00,ETH,-2018.7859668882338,28554.46515116226,taker_flow_cross_sectional_top1,3136.4,2929.3
2024-05-13 00:00:00+00:00,2024-05-20 00:00:00+00:00,SOL,5270.139470440496,33781.772923876015,taker_flow_cross_sectional_top1,143.42,169.93
2024-05-20 00:00:00+00:00,2024-05-27 00:00:00+00:00,SOL,-1294.1760827071957,32487.59684116882,taker_flow_cross_sectional_top1,169.93,163.42
2024-05-27 00:00:00+00:00,2024-06-03 00:00:00+00:00,SOL,-55.66348742826813,32431.93335374055,taker_flow_cross_sectional_top1,163.42,163.14
2024-06-03 00:00:00+00:00,2024-06-10 00:00:00+00:00,ETH,-638.2579985851226,31745.02745512482,taker_flow_cross_sectional_top1,3780.92,3706.4
2024-06-10 00:00:00+00:00,2024-06-17 00:00:00+00:00,SOL,-2115.506879279881,29581.903034662253,taker_flow_cross_sectional_top1,162.12,151.3
2024-06-17 00:00:00+00:00,2024-06-24 00:00:00+00:00,SOL,-4422.621590509323,25159.28144415293,taker_flow_cross_sectional_top1,151.3,128.68
2024-06-24 00:00:00+00:00,2024-07-01 00:00:00+00:00,ETH,126.67582850886902,25248.218350495572,taker_flow_cross_sectional_top1,3420.91,3438.16
2024-07-01 00:00:00+00:00,2024-07-08 00:00:00+00:00,ETH,-3724.416228686521,21523.80212180905,taker_flow_cross_sectional_top1,3438.16,2930.99
2024-07-08 00:00:00+00:00,2024-07-15 00:00:00+00:00,SOL,2615.4215514007483,24106.937970027087,taker_flow_cross_sectional_top1,131.64,147.66
2024-07-15 00:00:00+00:00,2024-07-22 00:00:00+00:00,ETH,2156.445569121144,26227.223132193194,taker_flow_cross_sectional_top1,3245.2,3535.93
2024-07-22 00:00:00+00:00,2024-07-29 00:00:00+00:00,ETH,-1971.308564321971,24255.914567871223,taker_flow_cross_sectional_top1,3535.93,3270.16
2024-07-29 00:00:00+00:00,2024-08-05 00:00:00+00:00,ETH,-4311.333495173065,19944.581072698158,taker_flow_cross_sectional_top1,3270.16,2688.91
2024-08-05 00:00:00+00:00,2024-08-12 00:00:00+00:00,SOL,466.47998851597004,20381.144189605082,taker_flow_cross_sectional_top1,138.32,141.56
2024-08-12 00:00:00+00:00,2024-08-19 00:00:00+00:00,SOL,123.81876238386394,20504.962951988946,taker_flow_cross_sectional_top1,141.56,142.42
2024-08-19 00:00:00+00:00,2024-08-26 00:00:00+00:00,ETH,1050.0657741124887,21524.271281673453,taker_flow_cross_sectional_top1,2612.15,2746.12
2024-08-26 00:00:00+00:00,2024-09-02 00:00:00+00:00,BTC,-2315.2647579079276,19176.720116843015,taker_flow_cross_sectional_top1,64219.99,57301.77
2024-09-02 00:00:00+00:00,2024-09-09 00:00:00+00:00,ETH,-1013.6367934577902,18134.31824320996,taker_flow_cross_sectional_top1,2425.71,2297.3
2024-09-09 00:00:00+00:00,2024-09-16 00:00:00+00:00,SOL,171.12373124847727,18278.240497093622,taker_flow_cross_sectional_top1,130.15,131.38
2024-09-16 00:00:00+00:00,2024-09-23 00:00:00+00:00,SOL,1844.7972978494545,20123.037794943077,taker_flow_cross_sectional_top1,131.38,144.64
2024-09-23 00:00:00+00:00,2024-09-30 00:00:00+00:00,SOL,1924.0985391597278,22047.136334102805,taker_flow_cross_sectional_top1,144.64,158.47
2024-09-30 00:00:00+00:00,2024-10-07 00:00:00+00:00,BTC,-933.5892602698405,21080.476369331813,taker_flow_cross_sectional_top1,65602.01,62819.91
2024-10-07 00:00:00+00:00,2024-10-14 00:00:00+00:00,SOL,182.50868219818585,21231.364336976003,taker_flow_cross_sectional_top1,146.47,147.74
2024-10-14 00:00:00+00:00,2024-10-21 00:00:00+00:00,ETH,2386.976415427758,23586.493705898298,taker_flow_cross_sectional_top1,2468.92,2746.91
2024-10-21 00:00:00+00:00,2024-10-28 00:00:00+00:00,BTC,-344.67965509216083,23206.434310247292,taker_flow_cross_sectional_top1,69032.0,68021.69
2024-10-28 00:00:00+00:00,2024-11-04 00:00:00+00:00,SOL,-1851.053750412797,21320.570908369125,taker_flow_cross_sectional_top1,176.63,162.52
2024-11-04 00:00:00+00:00,2024-11-11 00:00:00+00:00,BTC,3588.757338640491,24877.347390647064,taker_flow_cross_sectional_top1,68775.99,80370.01
2024-11-11 00:00:00+00:00,2024-11-18 00:00:00+00:00,ETH,-836.6108831146776,24003.42048644642,taker_flow_cross_sectional_top1,3183.2,3075.99
2024-11-18 00:00:00+00:00,2024-11-25 00:00:00+00:00,SOL,1541.1733376080992,25508.58869332485,taker_flow_cross_sectional_top1,237.47,252.74
2024-11-25 00:00:00+00:00,2024-12-02 00:00:00+00:00,ETH,2624.924018636946,28095.249828921813,taker_flow_cross_sectional_top1,3361.21,3707.61
2024-12-02 00:00:00+00:00,2024-12-09 00:00:00+00:00,ETH,2247.0986388181263,30342.34846773994,taker_flow_cross_sectional_top1,3707.61,4004.15
2024-12-09 00:00:00+00:00,2024-12-16 00:00:00+00:00,ETH,-341.4522987291566,30000.896169010783,taker_flow_cross_sectional_top1,4004.15,3959.09
2024-12-16 00:00:00+00:00,2024-12-23 00:00:00+00:00,ETH,-5132.090187246122,24868.80598176466,taker_flow_cross_sectional_top1,3959.09,3281.83
2024-12-23 00:00:00+00:00,2024-12-30 00:00:00+00:00,XRP,-1229.628246419572,23601.874526372445,taker_flow_cross_sectional_top1,2.2032,2.0941
2024-12-30 00:00:00+00:00,2025-01-06 00:00:00+00:00,SOL,2911.99900569264,26478.470720275527,taker_flow_cross_sectional_top1,189.94,213.41
2025-01-06 00:00:00+00:00,2025-01-13 00:00:00+00:00,SOL,-3090.6644751514177,23387.80624512411,taker_flow_cross_sectional_top1,213.41,188.5
2025-01-13 00:00:00+00:00,2025-01-20 00:00:00+00:00,SOL,7928.280207233056,31316.086452357165,taker_flow_cross_sectional_top1,188.5,252.4
2025-01-20 00:00:00+00:00,2025-01-27 00:00:00+00:00,SOL,-1477.7123203152696,29838.374132041896,taker_flow_cross_sectional_top1,252.4,240.49
2025-01-27 00:00:00+00:00,2025-02-03 00:00:00+00:00,SOL,-4586.98778186864,25251.386350173256,taker_flow_cross_sectional_top1,240.49,203.52
2025-02-03 00:00:00+00:00,2025-02-10 00:00:00+00:00,XRP,-1830.3516477626326,23383.157622885366,taker_flow_cross_sectional_top1,2.5801,2.3928
2025-02-10 00:00:00+00:00,2025-02-17 00:00:00+00:00,SOL,-1422.0586224550643,21926.024263995976,taker_flow_cross_sectional_top1,200.47,188.26
2025-02-17 00:00:00+00:00,2025-02-24 00:00:00+00:00,XRP,-1219.717976247186,20673.417251352796,taker_flow_cross_sectional_top1,2.7283,2.5763
2025-02-24 00:00:00+00:00,2025-03-03 00:00:00+00:00,ETH,-2207.8012344933777,18434.60589098239,taker_flow_cross_sectional_top1,2819.7,2518.12
2025-03-03 00:00:00+00:00,2025-03-10 00:00:00+00:00,SOL,-5376.247749932949,13030.70623221297,taker_flow_cross_sectional_top1,178.72,126.52
2025-03-10 00:00:00+00:00,2025-03-17 00:00:00+00:00,BTC,296.540649849705,13307.700822714356,taker_flow_cross_sectional_top1,80734.48,82574.52
2025-03-17 00:00:00+00:00,2025-03-24 00:00:00+00:00,SOL,707.9490042364832,13995.688275716768,taker_flow_cross_sectional_top1,126.13,132.85
2025-03-24 00:00:00+00:00,2025-03-31 00:00:00+00:00,XRP,-1730.795048356793,12243.8996949464,taker_flow_cross_sectional_top1,2.4392,2.1371
2025-03-31 00:00:00+00:00,2025-04-07 00:00:00+00:00,SOL,-1853.9562260153598,10371.577619388621,taker_flow_cross_sectional_top1,124.83,105.9
2025-04-07 00:00:00+00:00,2025-04-14 00:00:00+00:00,XRP,1065.8865678194397,11421.906820778979,taker_flow_cross_sectional_top1,1.9218,2.1196
2025-04-14 00:00:00+00:00,2025-04-21 00:00:00+00:00,ETH,-74.23495968712268,11330.539000860688,taker_flow_cross_sectional_top1,1597.76,1587.36
2025-04-21 00:00:00+00:00,2025-04-28 00:00:00+00:00,ETH,1455.6476277879756,12786.186628648664,taker_flow_cross_sectional_top1,1587.36,1791.29
2025-04-28 00:00:00+00:00,2025-05-05 00:00:00+00:00,ETH,125.4142540098801,12911.600882658544,taker_flow_cross_sectional_top1,1791.29,1808.86
2025-05-05 00:00:00+00:00,2025-05-12 00:00:00+00:00,ETH,5037.413052922717,17949.01393558126,taker_flow_cross_sectional_top1,1808.86,2514.58
2025-05-12 00:00:00+00:00,2025-05-19 00:00:00+00:00,SOL,10.347627260209265,17932.438041938098,taker_flow_cross_sectional_top1,173.2,173.3
2025-05-19 00:00:00+00:00,2025-05-26 00:00:00+00:00,ETH,383.088992916797,18288.62837779199,taker_flow_cross_sectional_top1,2497.78,2551.22
2025-05-26 00:00:00+00:00,2025-06-02 00:00:00+00:00,ETH,-86.16634908046399,18202.462028711525,taker_flow_cross_sectional_top1,2551.22,2539.2
2025-06-02 00:00:00+00:00,2025-06-09 00:00:00+00:00,XRP,731.4433673082494,18906.601702976706,taker_flow_cross_sectional_top1,2.1792,2.2669
2025-06-09 00:00:00+00:00,2025-06-16 00:00:00+00:00,XRP,-845.7053300462467,18060.89637293046,taker_flow_cross_sectional_top1,2.2669,2.1655
2025-06-16 00:00:00+00:00,2025-06-23 00:00:00+00:00,ETH,-2264.6136019800724,15769.191426390993,taker_flow_cross_sectional_top1,2547.62,2227.7
2025-06-23 00:00:00+00:00,2025-06-30 00:00:00+00:00,XRP,1474.4123630865943,17219.950002338002,taker_flow_cross_sectional_top1,2.0173,2.2062
2025-06-30 00:00:00+00:00,2025-07-07 00:00:00+00:00,XRP,504.99989355057187,17724.949895888574,taker_flow_cross_sectional_top1,2.2062,2.2709
2025-07-07 00:00:00+00:00,2025-07-14 00:00:00+00:00,XRP,4411.52920919293,22136.479105081504,taker_flow_cross_sectional_top1,2.2709,2.8361
2025-07-14 00:00:00+00:00,2025-07-21 00:00:00+00:00,ETH,5835.592265236675,27938.86665166056,taker_flow_cross_sectional_top1,2972.03,3756.69
2025-07-21 00:00:00+00:00,2025-07-28 00:00:00+00:00,XRP,-1737.2501495171018,26159.708202165966,taker_flow_cross_sectional_top1,3.4541,3.239
2025-07-28 00:00:00+00:00,2025-08-04 00:00:00+00:00,BTC,-1138.9030884300591,24981.56555143266,taker_flow_cross_sectional_top1,119415.56,114208.81
2025-08-04 00:00:00+00:00,2025-08-11 00:00:00+00:00,BTC,1112.3726124910063,26093.938163923667,taker_flow_cross_sectional_top1,114208.81,119294.27
2025-08-11 00:00:00+00:00,2025-08-18 00:00:00+00:00,ETH,1359.3231605194778,27414.12041719726,taker_flow_cross_sectional_top1,4250.58,4472.34
2025-08-18 00:00:00+00:00,2025-08-25 00:00:00+00:00,XRP,-547.867782757432,26825.131453814032,taker_flow_cross_sectional_top1,3.0877,3.0259
2025-08-25 00:00:00+00:00,2025-09-01 00:00:00+00:00,SOL,-698.2614664455614,26086.63229018775,taker_flow_cross_sectional_top1,205.99,200.62
2025-09-01 00:00:00+00:00,2025-09-08 00:00:00+00:00,SOL,745.0722910117402,26831.70458119949,taker_flow_cross_sectional_top1,200.62,206.35
2025-09-08 00:00:00+00:00,2025-09-15 00:00:00+00:00,XRP,1406.1557214714958,28197.61274579919,taker_flow_cross_sectional_top1,2.877,3.028
2025-09-15 00:00:00+00:00,2025-09-22 00:00:00+00:00,SOL,-421.5957689792849,27733.720557701206,taker_flow_cross_sectional_top1,239.75,236.16
2025-09-22 00:00:00+00:00,2025-09-29 00:00:00+00:00,SOL,-2974.6576123245723,24759.062945376634,taker_flow_cross_sectional_top1,236.16,210.83
2025-09-29 00:00:00+00:00,2025-10-06 00:00:00+00:00,SOL,2082.142892479853,26841.205837856487,taker_flow_cross_sectional_top1,210.83,228.56
2025-10-06 00:00:00+00:00,2025-10-13 00:00:00+00:00,SOL,-3707.4591717760304,23133.746666080457,taker_flow_cross_sectional_top1,228.56,196.99
2025-10-13 00:00:00+00:00,2025-10-20 00:00:00+00:00,XRP,-1257.1406620815578,21841.90538399978,taker_flow_cross_sectional_top1,2.5283,2.3907
2025-10-20 00:00:00+00:00,2025-10-27 00:00:00+00:00,ETH,963.1424823756133,22772.285008299394,taker_flow_cross_sectional_top1,3982.58,4158.46
2025-10-27 00:00:00+00:00,2025-11-03 00:00:00+00:00,XRP,-1025.1921772818932,21712.934403505053,taker_flow_cross_sectional_top1,2.646,2.5267
2025-11-03 00:00:00+00:00,2025-11-10 00:00:00+00:00,ETH,-1793.2205508178158,19887.144451081982,taker_flow_cross_sectional_top1,3906.58,3583.46
2025-11-10 00:00:00+00:00,2025-11-17 00:00:00+00:00,ETH,-2709.1992952857545,17177.945155796227,taker_flow_cross_sectional_top1,3583.46,3095.29
2025-11-17 00:00:00+00:00,2025-11-24 00:00:00+00:00,XRP,-1283.2381858619083,15868.940052200625,taker_flow_cross_sectional_top1,2.2148,2.0491
2025-11-24 00:00:00+00:00,2025-12-01 00:00:00+00:00,SOL,351.89842443065027,16197.035066552975,taker_flow_cross_sectional_top1,130.58,133.48
2025-12-01 00:00:00+00:00,2025-12-08 00:00:00+00:00,BTC,6.319824801234063,16179.059338754381,taker_flow_cross_sectional_top1,90360.01,90395.32
2025-12-08 00:00:00+00:00,2025-12-15 00:00:00+00:00,SOL,-349.3588018470655,15805.431947899186,taker_flow_cross_sectional_top1,132.25,129.39
2025-12-15 00:00:00+00:00,2025-12-22 00:00:00+00:00,SOL,-410.43551545668925,15394.996432442496,taker_flow_cross_sectional_top1,129.39,126.03
2025-12-22 00:00:00+00:00,2025-12-29 00:00:00+00:00,SOL,-92.83660468663402,15302.159827755862,taker_flow_cross_sectional_top1,126.03,125.27
2025-12-29 00:00:00+00:00,2026-01-05 00:00:00+00:00,SOL,1081.0578308903932,16383.217658646256,taker_flow_cross_sectional_top1,125.27,134.12
2026-01-05 00:00:00+00:00,2026-01-12 00:00:00+00:00,BTC,-92.2363419017729,16266.406490256513,taker_flow_cross_sectional_top1,91529.74,91013.66
2026-01-12 00:00:00+00:00,2026-01-19 00:00:00+00:00,SOL,-211.61466477591966,16030.392215745209,taker_flow_cross_sectional_top1,139.69,137.87
2026-01-19 00:00:00+00:00,2026-01-26 00:00:00+00:00,ETH,-2276.8312089784886,13729.515418443103,taker_flow_cross_sectional_top1,3284.04,2816.9
2026-01-26 00:00:00+00:00,2026-02-02 00:00:00+00:00,SOL,-2084.309676868741,11624.611468446697,taker_flow_cross_sectional_top1,118.85,100.78
2026-02-02 00:00:00+00:00,2026-02-09 00:00:00+00:00,SOL,-1590.6270306596562,10033.984437787041,taker_flow_cross_sectional_top1,100.78,86.99
2026-02-09 00:00:00+00:00,2026-02-16 00:00:00+00:00,ETH,-590.3784060158941,9428.555055114468,taker_flow_cross_sectional_top1,2089.73,1966.59
2026-02-16 00:00:00+00:00,2026-02-23 00:00:00+00:00,SOL,-366.0856755134264,9048.32654701837,taker_flow_cross_sectional_top1,86.15,82.8
2026-02-23 00:00:00+00:00,2026-03-02 00:00:00+00:00,SOL,88.51623795996238,9136.842784978333,taker_flow_cross_sectional_top1,82.8,83.61
2026-03-02 00:00:00+00:00,2026-03-09 00:00:00+00:00,BTC,27.007485624804758,9150.145006425671,taker_flow_cross_sectional_top1,65776.48,65971.2
2026-03-09 00:00:00+00:00,2026-03-16 00:00:00+00:00,SOL,1199.15509729523,10335.574886211263,taker_flow_cross_sectional_top1,81.6,92.31
2026-03-16 00:00:00+00:00,2026-03-23 00:00:00+00:00,SOL,-682.9921655929884,9652.582720618275,taker_flow_cross_sectional_top1,92.31,86.21
2026-03-23 00:00:00+00:00,2026-03-30 00:00:00+00:00,SOL,-532.9578210201016,9119.624899598173,taker_flow_cross_sectional_top1,86.21,81.45
2026-03-30 00:00:00+00:00,2026-04-06 00:00:00+00:00,ETH,575.909240632589,9681.854702881365,taker_flow_cross_sectional_top1,1984.65,2110.17
2026-04-06 00:00:00+00:00,2026-04-13 00:00:00+00:00,SOL,-41.31842926229547,9626.013491564747,taker_flow_cross_sectional_top1,81.89,81.54
2026-04-13 00:00:00+00:00,2026-04-20 00:00:00+00:00,BTC,415.7912924189841,10027.365763746384,taker_flow_cross_sectional_top1,70741.56,73801.8
2026-04-20 00:00:00+00:00,2026-04-27 00:00:00+00:00,SOL,415.0310712141927,10427.355786314958,taker_flow_cross_sectional_top1,83.47,86.93
2026-04-27 00:00:00+00:00,2026-05-04 00:00:00+00:00,SOL,-362.2525534875331,10065.103232827425,taker_flow_cross_sectional_top1,86.93,83.91
2026-05-04 00:00:00+00:00,2026-05-11 00:00:00+00:00,SOL,1505.3872669763332,11570.490499803758,taker_flow_cross_sectional_top1,83.91,96.46
2026-05-11 00:00:00+00:00,2026-05-18 00:00:00+00:00,SOL,-1347.0517137963525,10223.438786007406,taker_flow_cross_sectional_top1,96.46,85.23
2026-05-18 00:00:00+00:00,2026-05-25 00:00:00+00:00,SOL,4.798047066058643,10228.236833073464,taker_flow_cross_sectional_top1,85.23,85.27
2026-05-25 00:00:00+00:00,2026-06-01 00:00:00+00:00,SOL,-338.26231815723077,9889.974514916234,taker_flow_cross_sectional_top1,85.27,82.45
2026-06-01 00:00:00+00:00,2026-06-08 00:00:00+00:00,SOL,-1913.221267591437,7976.753247324797,taker_flow_cross_sectional_top1,82.45,66.5
2026-06-08 00:00:00+00:00,2026-06-15 00:00:00+00:00,ETH,165.51494029349487,8130.303057747305,taker_flow_cross_sectional_top1,1690.5,1725.63
2026-06-15 00:00:00+00:00,2026-06-22 00:00:00+00:00,SOL,134.37181893294292,8252.479422093627,taker_flow_cross_sectional_top1,71.29,72.47
2026-06-22 00:00:00+00:00,2026-06-29 00:00:00+00:00,SOL,-122.98437665049096,8129.495045443136,taker_flow_cross_sectional_top1,72.47,71.39
2026-06-29 00:00:00+00:00,2026-07-06 00:00:00+00:00,ETH,1103.4542918180832,9220.755094693055,taker_flow_cross_sectional_top1,1571.96,1785.65
2026-07-06 00:00:00+00:00,2026-07-13 00:00:00+00:00,BTC,18.80295141865645,9225.726913469673,taker_flow_cross_sectional_top1,63650.01,63780.0
2026-07-13 00:00:00+00:00,2026-07-20 00:00:00+00:00,SOL,-64.67004282987182,9147.218280269597,taker_flow_cross_sectional_top1,76.92,76.38
2026-07-20 00:00:00+00:00,2026-07-27 00:00:00+00:00,SOL,46.70614204379672,9193.924422313394,taker_flow_cross_sectional_top1,76.38,76.77
2026-07-27 00:00:00+00:00,2026-07-28 00:00:00+00:00,ETH,-292.06868737411605,8888.064848305808,taker_flow_cross_sectional_top1,1954.72,1892.53
2021-01-11 00:00:00+00:00,2021-01-18 00:00:00+00:00,ETH,-173.0720595739258,9811.927940426074,taker_flow_cross_sectional_top1_delay1d,1254.24,1232.5
2021-01-18 00:00:00+00:00,2021-01-25 00:00:00+00:00,ETH,1271.291499234596,11083.21943966067,taker_flow_cross_sectional_top1_delay1d,1232.5,1392.19
2021-01-25 00:00:00+00:00,2021-02-01 00:00:00+00:00,ETH,-634.8098450057405,10448.40959465493,taker_flow_cross_sectional_top1_delay1d,1392.19,1312.45
2021-02-01 00:00:00+00:00,2021-02-08 00:00:00+00:00,ETH,2380.4175038270187,12828.827098481948,taker_flow_cross_sectional_top1_delay1d,1312.45,1611.46
2021-02-08 00:00:00+00:00,2021-02-15 00:00:00+00:00,ETH,1501.2050723944358,14330.032170876384,taker_flow_cross_sectional_top1_delay1d,1611.46,1800.03
2021-02-15 00:00:00+00:00,2021-02-22 00:00:00+00:00,XRP,-1147.4955299208432,13161.041592699226,taker_flow_cross_sectional_top1_delay1d,0.59217,0.54468
2021-02-22 00:00:00+00:00,2021-03-01 00:00:00+00:00,BTC,-2810.406396605531,10330.893633704647,taker_flow_cross_sectional_top1_delay1d,57412.35,45134.11
2021-03-01 00:00:00+00:00,2021-03-08 00:00:00+00:00,SOL,581.542351991251,10896.939645245342,taker_flow_cross_sectional_top1_delay1d,13.08,13.8174
2021-03-08 00:00:00+00:00,2021-03-15 00:00:00+00:00,ETH,766.6065143935975,11647.200750171072,taker_flow_cross_sectional_top1_delay1d,1726.46,1848.1
2021-03-15 00:00:00+00:00,2021-03-22 00:00:00+00:00,BTC,-320.34561972962365,11309.384329316194,taker_flow_cross_sectional_top1_delay1d,58976.08,57351.56
2021-03-22 00:00:00+00:00,2021-03-29 00:00:00+00:00,XRP,631.4976889801474,11923.917941802367,taker_flow_cross_sectional_top1_delay1d,0.51661,0.5455
2021-03-29 00:00:00+00:00,2021-04-05 00:00:00+00:00,XRP,1956.5717597996863,13880.489701602053,taker_flow_cross_sectional_top1_delay1d,0.5455,0.63501
2021-04-05 00:00:00+00:00,2021-04-12 00:00:00+00:00,ETH,505.5904678831266,14365.259434932777,taker_flow_cross_sectional_top1_delay1d,2075.7,2151.42
2021-04-12 00:00:00+00:00,2021-04-19 00:00:00+00:00,SOL,2302.733122982123,16646.444668762502,taker_flow_cross_sectional_top1_delay1d,27.8598,32.3324
2021-04-19 00:00:00+00:00,2021-04-26 00:00:00+00:00,ETH,630.3915484978315,17251.86655025719,taker_flow_cross_sectional_top1_delay1d,2235.65,2320.44
2021-04-26 00:00:00+00:00,2021-05-03 00:00:00+00:00,ETH,4675.633222488512,21927.4997727457,taker_flow_cross_sectional_top1_delay1d,2320.44,2949.33
2021-05-03 00:00:00+00:00,2021-05-10 00:00:00+00:00,ETH,7246.045653932728,29173.54542667843,taker_flow_cross_sectional_top1_delay1d,2949.33,3923.95
2021-05-10 00:00:00+00:00,2021-05-17 00:00:00+00:00,ETH,-2543.721717219574,26629.823709458855,taker_flow_cross_sectional_top1_delay1d,3923.95,3581.81
2021-05-17 00:00:00+00:00,2021-05-24 00:00:00+00:00,XRP,-12100.81619693592,14489.062776958748,taker_flow_cross_sectional_top1_delay1d,1.4496,0.7899
2021-05-24 00:00:00+00:00,2021-05-31 00:00:00+00:00,SOL,2384.4847894836257,16851.813972276937,taker_flow_cross_sectional_top1_delay1d,24.53,28.573
2021-05-31 00:00:00+00:00,2021-06-07 00:00:00+00:00,XRP,763.4915433088863,17590.02779462741,taker_flow_cross_sectional_top1_delay1d,0.9058,0.9469
2021-06-07 00:00:00+00:00,2021-06-14 00:00:00+00:00,XRP,-1181.4613662882075,16408.566428339203,taker_flow_cross_sectional_top1_delay1d,0.9469,0.8833
2021-06-14 00:00:00+00:00,2021-06-21 00:00:00+00:00,XRP,-2028.5468741929599,14380.019554146244,taker_flow_cross_sectional_top1_delay1d,0.8833,0.7741
2021-06-21 00:00:00+00:00,2021-06-28 00:00:00+00:00,XRP,-2336.915721368814,12043.10383277743,taker_flow_cross_sectional_top1_delay1d,0.7741,0.6483
2021-06-28 00:00:00+00:00,2021-07-05 00:00:00+00:00,XRP,886.0960247161529,12929.199857493582,taker_flow_cross_sectional_top1_delay1d,0.6483,0.696
2021-07-05 00:00:00+00:00,2021-07-12 00:00:00+00:00,ETH,-1012.4128374476986,11897.393220259644,taker_flow_cross_sectional_top1_delay1d,2322.69,2140.54
2021-07-12 00:00:00+00:00,2021-07-19 00:00:00+00:00,SOL,-2028.6026150678626,9850.944515361392,taker_flow_cross_sectional_top1_delay1d,32.173,26.679
2021-07-19 00:00:00+00:00,2021-07-26 00:00:00+00:00,ETH,1550.419074329866,11386.587172918216,taker_flow_cross_sectional_top1_delay1d,1891.65,2189.82
2021-07-26 00:00:00+00:00,2021-08-02 00:00:00+00:00,XRP,2197.4677959634737,13566.975088122314,taker_flow_cross_sectional_top1_delay1d,0.6069,0.7242
2021-08-02 00:00:00+00:00,2021-08-09 00:00:00+00:00,XRP,1022.8622477374756,14589.83733585979,taker_flow_cross_sectional_top1_delay1d,0.7242,0.7788
2021-08-09 00:00:00+00:00,2021-08-16 00:00:00+00:00,SOL,6137.010698262444,20704.963278118445,taker_flow_cross_sectional_top1_delay1d,37.653,53.515
2021-08-16 00:00:00+00:00,2021-08-23 00:00:00+00:00,XRP,-934.0135054725615,19739.892327728707,taker_flow_cross_sectional_top1_delay1d,1.2838,1.2258
2021-08-23 00:00:00+00:00,2021-08-30 00:00:00+00:00,SOL,5819.262382459674,25529.544871696788,taker_flow_cross_sectional_top1_delay1d,72.751,94.23
2021-08-30 00:00:00+00:00,2021-09-06 00:00:00+00:00,BTC,1562.389631303984,27053.640185693228,taker_flow_cross_sectional_top1_delay1d,48767.84,51756.88
2021-09-06 00:00:00+00:00,2021-09-13 00:00:00+00:00,ETH,-3733.5556843772865,23279.504041037402,taker_flow_cross_sectional_top1_delay1d,3950.28,3404.3
2021-09-13 00:00:00+00:00,2021-09-20 00:00:00+00:00,SOL,-2871.0682715881485,20373.516513387698,taker_flow_cross_sectional_top1_delay1d,174.31,152.78
2021-09-20 00:00:00+00:00,2021-09-27 00:00:00+00:00,SOL,-2277.6519311995144,18095.864582188184,taker_flow_cross_sectional_top1_delay1d,152.78,135.7
2021-09-27 00:00:00+00:00,2021-10-04 00:00:00+00:00,SOL,4972.695580470139,23068.560162658323,taker_flow_cross_sectional_top1_delay1d,135.7,172.99
2021-10-04 00:00:00+00:00,2021-10-11 00:00:00+00:00,SOL,-3391.141019344479,19677.419143313844,taker_flow_cross_sectional_top1_delay1d,172.99,147.56
2021-10-11 00:00:00+00:00,2021-10-18 00:00:00+00:00,ETH,2490.530623878396,22138.43363847727,taker_flow_cross_sectional_top1_delay1d,3414.22,3847.0
2021-10-18 00:00:00+00:00,2021-10-25 00:00:00+00:00,BTC,-242.9018586969396,21862.324129322613,taker_flow_cross_sectional_top1_delay1d,61528.32,60852.22
2021-10-25 00:00:00+00:00,2021-11-01 00:00:00+00:00,SOL,41.03498216368462,21870.565625292315,taker_flow_cross_sectional_top1_delay1d,202.15,202.53
2021-11-01 00:00:00+00:00,2021-11-08 00:00:00+00:00,ETH,1655.9083846579233,23493.6681615123,taker_flow_cross_sectional_top1_delay1d,4287.48,4612.59
2021-11-08 00:00:00+00:00,2021-11-15 00:00:00+00:00,SOL,-1032.8023394574884,22425.625319812545,taker_flow_cross_sectional_top1_delay1d,249.62,238.63
2021-11-15 00:00:00+00:00,2021-11-22 00:00:00+00:00,ETH,-1775.2903465376185,20616.69653529521,taker_flow_cross_sectional_top1_delay1d,4626.5,4259.7
2021-11-22 00:00:00+00:00,2021-11-29 00:00:00+00:00,ETH,169.7367296975899,20786.4332649928,taker_flow_cross_sectional_top1_delay1d,4259.7,4294.77
2021-11-29 00:00:00+00:00,2021-12-06 00:00:00+00:00,ETH,-475.91139524276514,20310.521869750035,taker_flow_cross_sectional_top1_delay1d,4294.77,4196.44
2021-12-06 00:00:00+00:00,2021-12-13 00:00:00+00:00,SOL,-2441.987515991288,17838.06857095412,taker_flow_cross_sectional_top1_delay1d,196.49,172.83
2021-12-13 00:00:00+00:00,2021-12-20 00:00:00+00:00,XRP,-93.36403438126217,17717.94743371643,taker_flow_cross_sectional_top1_delay1d,0.8394,0.835
2021-12-20 00:00:00+00:00,2021-12-27 00:00:00+00:00,SOL,1765.2034502532333,19456.57396281909,taker_flow_cross_sectional_top1_delay1d,179.9,197.85
