signal_time,entry_time,exit_time,asset,funding_rate,mark_price,source_symbol
2022-02-09 00:00:00+00:00,2022-02-09 01:00:00+00:00,2022-02-09 09:00:00+00:00,ETH,0.0001,,ETHUSDT
2022-02-10 08:00:00+00:00,2022-02-10 09:00:00+00:00,2022-02-10 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-02-17 08:00:00+00:00,2022-02-17 09:00:00+00:00,2022-02-17 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-02-18 16:00:00+00:00,2022-02-18 17:00:00+00:00,2022-02-19 01:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2022-02-21 00:00:00+00:00,2022-02-21 01:00:00+00:00,2022-02-21 09:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-02-25 00:00:00+00:00,2022-02-25 01:00:00+00:00,2022-02-25 09:00:00+00:00,BTC,0.0001,,BTCUSDT
2022-02-27 08:00:00+00:00,2022-02-27 09:00:00+00:00,2022-02-27 17:00:00+00:00,LINK,0.0001,,LINKUSDT
2022-03-01 16:00:00+00:00,2022-03-01 17:00:00+00:00,2022-03-02 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-03-03 00:00:00+00:00,2022-03-03 01:00:00+00:00,2022-03-03 09:00:00+00:00,BTC,0.0001,,BTCUSDT
2022-03-04 08:00:00+00:00,2022-03-04 09:00:00+00:00,2022-03-04 17:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2022-03-05 16:00:00+00:00,2022-03-05 17:00:00+00:00,2022-03-06 01:00:00+00:00,LINK,0.0001,,LINKUSDT
2022-03-07 16:00:00+00:00,2022-03-07 17:00:00+00:00,2022-03-08 01:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2022-03-09 08:00:00+00:00,2022-03-09 09:00:00+00:00,2022-03-09 17:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2022-03-10 16:00:00+00:00,2022-03-10 17:00:00+00:00,2022-03-11 01:00:00+00:00,LINK,0.0001,,LINKUSDT
2022-03-13 08:00:00+00:00,2022-03-13 09:00:00+00:00,2022-03-13 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-03-15 08:00:00+00:00,2022-03-15 09:00:00+00:00,2022-03-15 17:00:00+00:00,LINK,0.0001,,LINKUSDT
2022-03-17 08:00:00+00:00,2022-03-17 09:00:00+00:00,2022-03-17 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-03-19 16:00:00+00:00,2022-03-19 17:00:00+00:00,2022-03-20 01:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2022-03-23 08:00:00+00:00,2022-03-23 09:00:00+00:00,2022-03-23 17:00:00+00:00,BTC,0.0001,,BTCUSDT
2022-03-26 16:00:00+00:00,2022-03-26 17:00:00+00:00,2022-03-27 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-03-28 16:00:00+00:00,2022-03-28 17:00:00+00:00,2022-03-29 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-03-30 00:00:00+00:00,2022-03-30 01:00:00+00:00,2022-03-30 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-03-31 08:00:00+00:00,2022-03-31 09:00:00+00:00,2022-03-31 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-04-02 00:00:00+00:00,2022-04-02 01:00:00+00:00,2022-04-02 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-04-04 08:00:00+00:00,2022-04-04 09:00:00+00:00,2022-04-04 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-04-06 16:00:00+00:00,2022-04-06 17:00:00+00:00,2022-04-07 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-04-08 00:00:00+00:00,2022-04-08 01:00:00+00:00,2022-04-08 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-04-09 08:00:00+00:00,2022-04-09 09:00:00+00:00,2022-04-09 17:00:00+00:00,ETH,0.0001,,ETHUSDT
2022-04-11 00:00:00+00:00,2022-04-11 01:00:00+00:00,2022-04-11 09:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-04-14 08:00:00+00:00,2022-04-14 09:00:00+00:00,2022-04-14 17:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-04-15 16:00:00+00:00,2022-04-15 17:00:00+00:00,2022-04-16 01:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-04-17 00:00:00+00:00,2022-04-17 01:00:00+00:00,2022-04-17 09:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2022-04-18 16:00:00+00:00,2022-04-18 17:00:00+00:00,2022-04-19 01:00:00+00:00,LINK,0.0001,,LINKUSDT
2022-04-20 16:00:00+00:00,2022-04-20 17:00:00+00:00,2022-04-21 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-04-23 00:00:00+00:00,2022-04-23 01:00:00+00:00,2022-04-23 09:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2022-04-24 16:00:00+00:00,2022-04-24 17:00:00+00:00,2022-04-25 01:00:00+00:00,LINK,0.0001,,LINKUSDT
2022-04-26 08:00:00+00:00,2022-04-26 09:00:00+00:00,2022-04-26 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-04-28 00:00:00+00:00,2022-04-28 01:00:00+00:00,2022-04-28 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-04-30 00:00:00+00:00,2022-04-30 01:00:00+00:00,2022-04-30 09:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-05-01 08:00:00+00:00,2022-05-01 09:00:00+00:00,2022-05-01 17:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-05-02 16:00:00+00:00,2022-05-02 17:00:00+00:00,2022-05-03 01:00:00+00:00,BTC,0.0001,,BTCUSDT
2022-05-04 16:00:00+00:00,2022-05-04 17:00:00+00:00,2022-05-05 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-05-09 00:00:00+00:00,2022-05-09 01:00:00+00:00,2022-05-09 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-05-13 16:00:00+00:00,2022-05-13 17:00:00+00:00,2022-05-14 01:00:00+00:00,XRP,0.0001,,XRPUSDT
2022-05-15 00:00:00+00:00,2022-05-15 01:00:00+00:00,2022-05-15 09:00:00+00:00,ETH,0.0001,,ETHUSDT
2022-05-17 00:00:00+00:00,2022-05-17 01:00:00+00:00,2022-05-17 09:00:00+00:00,BTC,0.0001,,BTCUSDT
2022-05-22 16:00:00+00:00,2022-05-22 17:00:00+00:00,2022-05-23 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-05-25 08:00:00+00:00,2022-05-25 09:00:00+00:00,2022-05-25 17:00:00+00:00,BTC,0.0001,,BTCUSDT
2022-05-27 16:00:00+00:00,2022-05-27 17:00:00+00:00,2022-05-28 01:00:00+00:00,BTC,0.0001,,BTCUSDT
2022-05-29 00:00:00+00:00,2022-05-29 01:00:00+00:00,2022-05-29 09:00:00+00:00,BTC,0.0001,,BTCUSDT
2022-05-31 08:00:00+00:00,2022-05-31 09:00:00+00:00,2022-05-31 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-06-01 16:00:00+00:00,2022-06-01 17:00:00+00:00,2022-06-02 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-06-04 08:00:00+00:00,2022-06-04 09:00:00+00:00,2022-06-04 17:00:00+00:00,ETH,0.0001,,ETHUSDT
2022-06-05 16:00:00+00:00,2022-06-05 17:00:00+00:00,2022-06-06 01:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2022-06-07 00:00:00+00:00,2022-06-07 01:00:00+00:00,2022-06-07 09:00:00+00:00,BTC,0.0001,,BTCUSDT
2022-06-09 00:00:00+00:00,2022-06-09 01:00:00+00:00,2022-06-09 09:00:00+00:00,BTC,0.0001,,BTCUSDT
2022-06-10 08:00:00+00:00,2022-06-10 09:00:00+00:00,2022-06-10 17:00:00+00:00,ETH,0.0001,,ETHUSDT
2022-06-17 16:00:00+00:00,2022-06-17 17:00:00+00:00,2022-06-18 01:00:00+00:00,XRP,0.0001,,XRPUSDT
2022-06-20 08:00:00+00:00,2022-06-20 09:00:00+00:00,2022-06-20 17:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2022-06-22 00:00:00+00:00,2022-06-22 01:00:00+00:00,2022-06-22 09:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-06-23 08:00:00+00:00,2022-06-23 09:00:00+00:00,2022-06-23 17:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-06-25 16:00:00+00:00,2022-06-25 17:00:00+00:00,2022-06-26 01:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2022-06-30 08:00:00+00:00,2022-06-30 09:00:00+00:00,2022-06-30 17:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-07-02 00:00:00+00:00,2022-07-02 01:00:00+00:00,2022-07-02 09:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-07-04 16:00:00+00:00,2022-07-04 17:00:00+00:00,2022-07-05 01:00:00+00:00,LINK,0.0001,,LINKUSDT
2022-07-06 08:00:00+00:00,2022-07-06 09:00:00+00:00,2022-07-06 17:00:00+00:00,BTC,0.0001,,BTCUSDT
2022-07-08 16:00:00+00:00,2022-07-08 17:00:00+00:00,2022-07-09 01:00:00+00:00,BTC,0.0001,,BTCUSDT
2022-07-11 00:00:00+00:00,2022-07-11 01:00:00+00:00,2022-07-11 09:00:00+00:00,SOL,0.0001,,SOLUSDT
2022-07-14 16:00:00+00:00,2022-07-14 17:00:00+00:00,2022-07-15 01:00:00+00:00,LINK,0.0001,,LINKUSDT
2022-07-17 00:00:00+00:00,2022-07-17 01:00:00+00:00,2022-07-17 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-07-19 00:00:00+00:00,2022-07-19 01:00:00+00:00,2022-07-19 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-07-20 08:00:00+00:00,2022-07-20 09:00:00+00:00,2022-07-20 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-07-22 08:00:00+00:00,2022-07-22 09:00:00+00:00,2022-07-22 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-07-24 00:00:00+00:00,2022-07-24 01:00:00+00:00,2022-07-24 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-07-26 08:00:00+00:00,2022-07-26 09:00:00+00:00,2022-07-26 17:00:00+00:00,LINK,0.0001,,LINKUSDT
2022-07-29 00:00:00+00:00,2022-07-29 01:00:00+00:00,2022-07-29 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-07-30 16:00:00+00:00,2022-07-30 17:00:00+00:00,2022-07-31 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-08-02 00:00:00+00:00,2022-08-02 01:00:00+00:00,2022-08-02 09:00:00+00:00,BTC,0.0001,,BTCUSDT
2022-08-05 08:00:00+00:00,2022-08-05 09:00:00+00:00,2022-08-05 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-08-07 08:00:00+00:00,2022-08-07 09:00:00+00:00,2022-08-07 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-08-08 16:00:00+00:00,2022-08-08 17:00:00+00:00,2022-08-09 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-08-10 00:00:00+00:00,2022-08-10 01:00:00+00:00,2022-08-10 09:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2022-08-11 08:00:00+00:00,2022-08-11 09:00:00+00:00,2022-08-11 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-08-14 00:00:00+00:00,2022-08-14 01:00:00+00:00,2022-08-14 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-08-16 16:00:00+00:00,2022-08-16 17:00:00+00:00,2022-08-17 01:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-08-19 00:00:00+00:00,2022-08-19 01:00:00+00:00,2022-08-19 09:00:00+00:00,BTC,0.0001,,BTCUSDT
2022-08-24 16:00:00+00:00,2022-08-24 17:00:00+00:00,2022-08-25 01:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-08-26 16:00:00+00:00,2022-08-26 17:00:00+00:00,2022-08-27 01:00:00+00:00,XRP,0.0001,,XRPUSDT
2022-08-31 00:00:00+00:00,2022-08-31 01:00:00+00:00,2022-08-31 09:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2022-09-04 16:00:00+00:00,2022-09-04 17:00:00+00:00,2022-09-05 01:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-09-08 08:00:00+00:00,2022-09-08 09:00:00+00:00,2022-09-08 17:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-09-09 16:00:00+00:00,2022-09-09 17:00:00+00:00,2022-09-10 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-09-12 16:00:00+00:00,2022-09-12 17:00:00+00:00,2022-09-13 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-09-14 16:00:00+00:00,2022-09-14 17:00:00+00:00,2022-09-15 01:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-09-16 08:00:00+00:00,2022-09-16 09:00:00+00:00,2022-09-16 17:00:00+00:00,LINK,0.0001,,LINKUSDT
2022-09-18 16:00:00+00:00,2022-09-18 17:00:00+00:00,2022-09-19 01:00:00+00:00,LINK,0.0001,,LINKUSDT
2022-09-24 00:00:00+00:00,2022-09-24 01:00:00+00:00,2022-09-24 09:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-09-25 08:00:00+00:00,2022-09-25 09:00:00+00:00,2022-09-25 17:00:00+00:00,LINK,0.0001,,LINKUSDT
2022-09-26 16:00:00+00:00,2022-09-26 17:00:00+00:00,2022-09-27 01:00:00+00:00,LINK,0.0001,,LINKUSDT
2022-09-29 08:00:00+00:00,2022-09-29 09:00:00+00:00,2022-09-29 17:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-10-01 16:00:00+00:00,2022-10-01 17:00:00+00:00,2022-10-02 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-10-03 00:00:00+00:00,2022-10-03 01:00:00+00:00,2022-10-03 09:00:00+00:00,SOL,0.0001,,SOLUSDT
2022-10-05 00:00:00+00:00,2022-10-05 01:00:00+00:00,2022-10-05 09:00:00+00:00,BTC,0.0001,,BTCUSDT
2022-10-07 00:00:00+00:00,2022-10-07 01:00:00+00:00,2022-10-07 09:00:00+00:00,BTC,0.0001,,BTCUSDT
2022-10-09 00:00:00+00:00,2022-10-09 01:00:00+00:00,2022-10-09 09:00:00+00:00,XRP,0.0001,,XRPUSDT
2022-10-10 08:00:00+00:00,2022-10-10 09:00:00+00:00,2022-10-10 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-10-11 16:00:00+00:00,2022-10-11 17:00:00+00:00,2022-10-12 01:00:00+00:00,BTC,0.0001,,BTCUSDT
2022-10-14 08:00:00+00:00,2022-10-14 09:00:00+00:00,2022-10-14 17:00:00+00:00,BTC,0.0001,,BTCUSDT
2022-10-16 08:00:00+00:00,2022-10-16 09:00:00+00:00,2022-10-16 17:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-10-18 16:00:00+00:00,2022-10-18 17:00:00+00:00,2022-10-19 01:00:00+00:00,BTC,0.0001,,BTCUSDT
2022-10-20 00:00:00+00:00,2022-10-20 01:00:00+00:00,2022-10-20 09:00:00+00:00,BTC,0.0001,,BTCUSDT
2022-10-22 16:00:00+00:00,2022-10-22 17:00:00+00:00,2022-10-23 01:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-10-25 16:00:00+00:00,2022-10-25 17:00:00+00:00,2022-10-26 01:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-10-28 00:00:00+00:00,2022-10-28 01:00:00+00:00,2022-10-28 09:00:00+00:00,LINK,0.0001,,LINKUSDT
2022-10-30 00:00:00+00:00,2022-10-30 01:00:00+00:00,2022-10-30 09:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2022-10-31 08:00:00+00:00,2022-10-31 09:00:00+00:00,2022-10-31 17:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2022-11-01 16:00:00+00:00,2022-11-01 17:00:00+00:00,2022-11-02 01:00:00+00:00,XRP,0.0001,,XRPUSDT
2022-11-04 00:00:00+00:00,2022-11-04 01:00:00+00:00,2022-11-04 09:00:00+00:00,LINK,0.0001,,LINKUSDT
2022-11-06 08:00:00+00:00,2022-11-06 09:00:00+00:00,2022-11-06 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-11-08 00:00:00+00:00,2022-11-08 01:00:00+00:00,2022-11-08 09:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-11-11 00:00:00+00:00,2022-11-11 01:00:00+00:00,2022-11-11 09:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2022-11-12 16:00:00+00:00,2022-11-12 17:00:00+00:00,2022-11-13 01:00:00+00:00,LINK,0.0001,,LINKUSDT
2022-11-14 00:00:00+00:00,2022-11-14 01:00:00+00:00,2022-11-14 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-11-17 08:00:00+00:00,2022-11-17 09:00:00+00:00,2022-11-17 17:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-11-18 16:00:00+00:00,2022-11-18 17:00:00+00:00,2022-11-19 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-11-21 16:00:00+00:00,2022-11-21 17:00:00+00:00,2022-11-22 01:00:00+00:00,LINK,0.0001,,LINKUSDT
2022-11-23 00:00:00+00:00,2022-11-23 01:00:00+00:00,2022-11-23 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-11-25 16:00:00+00:00,2022-11-25 17:00:00+00:00,2022-11-26 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-11-27 08:00:00+00:00,2022-11-27 09:00:00+00:00,2022-11-27 17:00:00+00:00,LINK,0.0001,,LINKUSDT
2022-11-29 00:00:00+00:00,2022-11-29 01:00:00+00:00,2022-11-29 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-11-30 08:00:00+00:00,2022-11-30 09:00:00+00:00,2022-11-30 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-12-01 16:00:00+00:00,2022-12-01 17:00:00+00:00,2022-12-02 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-12-03 08:00:00+00:00,2022-12-03 09:00:00+00:00,2022-12-03 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-12-07 16:00:00+00:00,2022-12-07 17:00:00+00:00,2022-12-08 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-12-09 16:00:00+00:00,2022-12-09 17:00:00+00:00,2022-12-10 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-12-15 00:00:00+00:00,2022-12-15 01:00:00+00:00,2022-12-15 09:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2022-12-19 00:00:00+00:00,2022-12-19 01:00:00+00:00,2022-12-19 09:00:00+00:00,LINK,0.0001,,LINKUSDT
2022-12-22 08:00:00+00:00,2022-12-22 09:00:00+00:00,2022-12-22 17:00:00+00:00,LINK,0.0001,,LINKUSDT
2022-12-23 16:00:00+00:00,2022-12-23 17:00:00+00:00,2022-12-24 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-12-25 16:00:00+00:00,2022-12-25 17:00:00+00:00,2022-12-26 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2022-12-29 08:00:00+00:00,2022-12-29 09:00:00+00:00,2022-12-29 17:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2022-12-30 16:00:00+00:00,2022-12-30 17:00:00+00:00,2022-12-31 01:00:00+00:00,BTC,0.0001,,BTCUSDT
2023-01-01 00:00:00+00:00,2023-01-01 01:00:00+00:00,2023-01-01 09:00:00+00:00,BTC,0.0001,,BTCUSDT
2023-01-03 16:00:00+00:00,2023-01-03 17:00:00+00:00,2023-01-04 01:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2023-01-05 16:00:00+00:00,2023-01-05 17:00:00+00:00,2023-01-06 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-01-07 16:00:00+00:00,2023-01-07 17:00:00+00:00,2023-01-08 01:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-01-09 08:00:00+00:00,2023-01-09 09:00:00+00:00,2023-01-09 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-01-10 16:00:00+00:00,2023-01-10 17:00:00+00:00,2023-01-11 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-01-12 00:00:00+00:00,2023-01-12 01:00:00+00:00,2023-01-12 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-01-13 08:00:00+00:00,2023-01-13 09:00:00+00:00,2023-01-13 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-01-14 16:00:00+00:00,2023-01-14 17:00:00+00:00,2023-01-15 01:00:00+00:00,ETH,0.00045951,,ETHUSDT
2023-01-16 16:00:00+00:00,2023-01-16 17:00:00+00:00,2023-01-17 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-01-19 00:00:00+00:00,2023-01-19 01:00:00+00:00,2023-01-19 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-01-20 08:00:00+00:00,2023-01-20 09:00:00+00:00,2023-01-20 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-01-22 00:00:00+00:00,2023-01-22 01:00:00+00:00,2023-01-22 09:00:00+00:00,DOGE,0.00013850000000000001,,DOGEUSDT
2023-01-24 16:00:00+00:00,2023-01-24 17:00:00+00:00,2023-01-25 01:00:00+00:00,BNB,0.00017116000000000001,,BNBUSDT
2023-01-27 08:00:00+00:00,2023-01-27 09:00:00+00:00,2023-01-27 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-01-29 08:00:00+00:00,2023-01-29 09:00:00+00:00,2023-01-29 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-01-30 16:00:00+00:00,2023-01-30 17:00:00+00:00,2023-01-31 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-02-01 08:00:00+00:00,2023-02-01 09:00:00+00:00,2023-02-01 17:00:00+00:00,DOGE,0.00018746999999999999,,DOGEUSDT
2023-02-03 08:00:00+00:00,2023-02-03 09:00:00+00:00,2023-02-03 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-02-04 16:00:00+00:00,2023-02-04 17:00:00+00:00,2023-02-05 01:00:00+00:00,DOGE,0.00013731,,DOGEUSDT
2023-02-06 08:00:00+00:00,2023-02-06 09:00:00+00:00,2023-02-06 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-02-08 16:00:00+00:00,2023-02-08 17:00:00+00:00,2023-02-09 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-02-12 08:00:00+00:00,2023-02-12 09:00:00+00:00,2023-02-12 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-02-15 08:00:00+00:00,2023-02-15 09:00:00+00:00,2023-02-15 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-02-17 16:00:00+00:00,2023-02-17 17:00:00+00:00,2023-02-18 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-02-22 16:00:00+00:00,2023-02-22 17:00:00+00:00,2023-02-23 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-02-26 16:00:00+00:00,2023-02-26 17:00:00+00:00,2023-02-27 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-03-01 08:00:00+00:00,2023-03-01 09:00:00+00:00,2023-03-01 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-03-02 16:00:00+00:00,2023-03-02 17:00:00+00:00,2023-03-03 01:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-03-05 00:00:00+00:00,2023-03-05 01:00:00+00:00,2023-03-05 09:00:00+00:00,SOL,0.0001,,SOLUSDT
2023-03-08 00:00:00+00:00,2023-03-08 01:00:00+00:00,2023-03-08 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-03-10 08:00:00+00:00,2023-03-10 09:00:00+00:00,2023-03-10 17:00:00+00:00,LINK,0.0001,,LINKUSDT
2023-03-12 08:00:00+00:00,2023-03-12 09:00:00+00:00,2023-03-12 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-03-15 08:00:00+00:00,2023-03-15 09:00:00+00:00,2023-03-15 17:00:00+00:00,BTC,0.00024127,,BTCUSDT
2023-03-18 08:00:00+00:00,2023-03-18 09:00:00+00:00,2023-03-18 17:00:00+00:00,SOL,0.00027580999999999998,,SOLUSDT
2023-03-19 16:00:00+00:00,2023-03-19 17:00:00+00:00,2023-03-20 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-03-22 00:00:00+00:00,2023-03-22 01:00:00+00:00,2023-03-22 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-03-26 00:00:00+00:00,2023-03-26 01:00:00+00:00,2023-03-26 09:00:00+00:00,XRP,0.0001,,XRPUSDT
2023-03-27 16:00:00+00:00,2023-03-27 17:00:00+00:00,2023-03-28 01:00:00+00:00,XRP,0.0001,,XRPUSDT
2023-03-30 00:00:00+00:00,2023-03-30 01:00:00+00:00,2023-03-30 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-04-01 00:00:00+00:00,2023-04-01 01:00:00+00:00,2023-04-01 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-04-05 00:00:00+00:00,2023-04-05 01:00:00+00:00,2023-04-05 09:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-04-06 16:00:00+00:00,2023-04-06 17:00:00+00:00,2023-04-07 01:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-04-08 00:00:00+00:00,2023-04-08 01:00:00+00:00,2023-04-08 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-04-10 00:00:00+00:00,2023-04-10 01:00:00+00:00,2023-04-10 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-04-13 16:00:00+00:00,2023-04-13 17:00:00+00:00,2023-04-14 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-04-17 16:00:00+00:00,2023-04-17 17:00:00+00:00,2023-04-18 01:00:00+00:00,DOGE,0.00029735999999999999,,DOGEUSDT
2023-04-19 16:00:00+00:00,2023-04-19 17:00:00+00:00,2023-04-20 01:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2023-04-22 00:00:00+00:00,2023-04-22 01:00:00+00:00,2023-04-22 09:00:00+00:00,BTC,0.0001,,BTCUSDT
2023-04-24 00:00:00+00:00,2023-04-24 01:00:00+00:00,2023-04-24 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-04-30 08:00:00+00:00,2023-04-30 09:00:00+00:00,2023-04-30 17:00:00+00:00,XRP,0.0001,,XRPUSDT
2023-05-02 16:00:00+00:00,2023-05-02 17:00:00+00:00,2023-05-03 01:00:00+00:00,LINK,0.0001,,LINKUSDT
2023-05-04 00:00:00+00:00,2023-05-04 01:00:00+00:00,2023-05-04 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-05-05 08:00:00+00:00,2023-05-05 09:00:00+00:00,2023-05-05 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-05-06 16:00:00+00:00,2023-05-06 17:00:00+00:00,2023-05-07 01:00:00+00:00,BTC,0.0001,,BTCUSDT
2023-05-08 00:00:00+00:00,2023-05-08 01:00:00+00:00,2023-05-08 09:00:00+00:00,LINK,0.0001,,LINKUSDT
2023-05-09 08:00:00+00:00,2023-05-09 09:00:00+00:00,2023-05-09 17:00:00+00:00,ETH,0.0001,,ETHUSDT
2023-05-11 08:00:00+00:00,2023-05-11 09:00:00+00:00,2023-05-11 17:00:00+00:00,ADA,0.0001,,ADAUSDT
