entry_time,exit_time,entry_price,exit_price,gross_return,capital_at_entry,capital_at_exit,trade_return,note,asset
2024-10-20 00:00:00+00:00,2024-11-04 00:00:00+00:00,159.79,162.52,0.01708492396270116,131867.48651704963,133919.25184859993,0.015559296576757031,,SOL
2024-11-07 00:00:00+00:00,2024-12-03 00:00:00+00:00,186.59,225.73,0.20976472479768468,133718.37297082704,161525.11902143055,0.20795007771048812,,SOL
2025-05-09 00:00:00+00:00,2025-05-30 00:00:00+00:00,164.46,166.71,0.013681138270704121,161282.83134289843,163244.1300131025,0.012160616563298143,,SOL
2025-07-10 00:00:00+00:00,2025-07-31 00:00:00+00:00,157.06,177.77,0.13186043550235585,162999.26381808284,184215.6791051011,0.13016264484910245,,SOL
2025-08-13 00:00:00+00:00,2025-09-23 00:00:00+00:00,191.77,220.39,0.14924127861500744,183939.35558644345,211073.61415148212,0.14751741669708496,,SOL
2026-01-04 00:00:00+00:00,2026-01-20 00:00:00+00:00,133.37,133.44,0.0005248556646921585,210757.00373025492,210551.31930643,-0.0009759316188048262,,SOL
2026-04-17 00:00:00+00:00,2026-04-30 00:00:00+00:00,89.06,83.05,-0.06748259600269486,210235.49232747036,195754.18315000806,-0.06888137210869083,,SOL
2026-05-07 00:00:00+00:00,2026-05-17 00:00:00+00:00,89.16,86.53,-0.02949753252579627,195460.55187528307,189410.40546699858,-0.030953286227007548,,SOL
2019-02-19 00:00:00+00:00,2019-02-25 00:00:00+00:00,0.32188,0.29757,-0.07552504038772213,9985.0,9217.036148021003,-0.07691175282714036,,XRP
2019-04-03 00:00:00+00:00,2019-04-13 00:00:00+00:00,0.3505,0.32314,-0.07805991440798858,9203.210593798973,8472.08154942448,-0.07944282453637652,,XRP
2019-05-14 00:00:00+00:00,2019-06-10 00:00:00+00:00,0.32385,0.38528,0.18968658329473514,8459.373427100343,10048.90706469733,0.18790205341979305,,XRP
2019-09-18 00:00:00+00:00,2019-09-25 00:00:00+00:00,0.28553,0.23282,-0.18460406962490808,10033.833704100285,8169.274847631232,-0.18582716352047068,,XRP
