timestamp,open,high,low,close,volume,source_symbol,atr14,rsi14,ema20,ema50,sma50,volume_mean20,bb_lower,bb_middle,bb_upper,bb_width,adx,plus_di,minus_di,drawdown_30,atr60_mean,bb_width20_median,volume20_mean,regime,range_rule_matched,warmup_complete
2020-07-11 00:00:00+00:00,17.3133,17.6888,17.018,17.6205,2318005.65,BNBUSDT,0.685417047,64.34851562,16.39396767,16.34232886,16.535874,1559006.498,14.59651659,16.07921,17.56190341,0.1844236635,30.77344271,23.86886639,14.62563274,-0.003861200308,0.7832129493,0.1302223822,1559006.498,Bull Trend,False,True
2020-07-12 00:00:00+00:00,17.6205,18.59,17.5928,18.2994,2995977.41,BNBUSDT,0.7076872579,69.11752187,16.57543742,16.41907674,16.572262,1623464.747,14.40377433,16.168925,17.93407567,0.218338655,31.41982067,30.56249772,13.15356593,-0.01563206025,0.7771590482,0.1302223822,1623464.747,Bull Trend,False,True
2020-07-13 00:00:00+00:00,18.3036,18.9999,17.7282,18.4046,3228967.7,BNBUSDT,0.7479738824,69.79184657,16.74964338,16.4969404,16.621106,1712247.795,14.25346707,16.269665,18.28586293,0.2478475036,32.41759288,30.76530003,11.55616583,-0.03133174385,0.7722349495,0.1302223822,1712247.795,Bull Trend,False,True
2020-07-14 00:00:00+00:00,18.4007,18.77,17.8266,18.079,2385481.97,BNBUSDT,0.7619328908,65.05701639,16.87624877,16.55898195,16.655072,1755031.879,14.21471361,16.373775,18.53283639,0.2637218831,33.34409564,28.04440198,10.53413292,-0.04846867615,0.7675817388,0.1302223822,1755031.879,Bull Trend,False,True
2020-07-15 00:00:00+00:00,18.079,18.1538,17.4194,17.6351,1959582.73,BNBUSDT,0.7599662557,59.16393794,16.94852032,16.60118266,16.683456,1792943.278,14.24526416,16.46023,18.67519584,0.2691293913,33.20435363,26.10861972,13.63424545,-0.07183195701,0.7633534004,0.1311377322,1792943.278,Bull Trend,False,True
2020-07-16 00:00:00+00:00,17.6351,17.7618,16.5473,17.1647,2053439.44,BNBUSDT,0.7924329517,53.62088635,16.96910886,16.62328138,16.69735,1843545.3,14.31856754,16.529995,18.74142246,0.2675654124,31.36896011,23.2504312,20.00262641,-0.09658998205,0.7602674432,0.1351799286,1843545.3,Bull Trend,False,True
2020-07-17 00:00:00+00:00,17.1647,17.4825,16.9354,17.0676,1854764.1,BNBUSDT,0.7749091695,52.52690415,16.97848897,16.64070564,16.697158,1870816.722,14.50226611,16.627165,18.75206389,0.2555936497,29.66466613,22.0779149,18.99389649,-0.1017005353,0.7573259591,0.1351799286,1870816.722,Bull Trend,False,True
2020-07-18 00:00:00+00:00,17.0675,17.3247,16.8122,17.1507,1687884.76,BNBUSDT,0.7561656574,53.40309718,16.99489002,16.66070542,16.70011,1885068.012,14.65991724,16.71579,18.77166276,0.2459797306,27.86005993,21.00908907,19.23813889,-0.09732682804,0.7540751763,0.1406558435,1885068.012,Bull Trend,False,True
2020-07-19 00:00:00+00:00,17.1542,18.098,16.89,18.0154,2597680.63,BNBUSDT,0.788439539,61.38882304,17.09208144,16.7138307,16.705864,1939359.225,14.7971128,16.84328,18.8894472,0.2429654087,27.30082334,25.71558461,17.13274403,-0.05181606219,0.7514774257,0.1540422805,1939359.225,Bull Trend,False,True
2020-07-20 00:00:00+00:00,18.0166,18.34,17.235,17.4645,2487505.49,BNBUSDT,0.8110510005,54.92992606,17.12754988,16.74326871,16.713322,1997945.878,14.99932281,16.947315,18.89530719,0.2298880022,27.07984383,25.34430965,15.46544689,-0.08081095164,0.748778681,0.1736770173,1997945.878,Bull Trend,False,True
2020-07-21 00:00:00+00:00,17.4645,17.9799,17.4,17.7285,2110735.01,BNBUSDT,0.7945402147,57.25111088,17.18478322,16.78190523,16.708938,2022872.219,15.13950049,17.04302,18.94653951,0.2233781935,26.87464857,24.02304548,14.6591933,-0.06691614166,0.7457612752,0.2013811593,2022872.219,Bull Trend,False,True
2020-07-22 00:00:00+00:00,17.7268,18.1151,17.45,18.09,2174379.2,BNBUSDT,0.7852944851,60.26859138,17.27099434,16.83320306,16.7254,2061623.909,15.38936346,17.17935,18.96933654,0.2083881563,26.86130606,23.79949627,13.77237134,-0.04788972574,0.7431204698,0.2133634057,2061623.909,Bull Trend,False,True
2020-07-23 00:00:00+00:00,18.095,18.77,18.043,18.75,2393871.45,BNBUSDT,0.7811305933,65.11067733,17.41185203,16.90837157,16.748842,2120761.041,15.6611627,17.352535,19.0439073,0.1949423871,27.612618,28.20590837,12.85680156,-0.0131527008,0.7404830553,0.2133634057,2120761.041,Bull Trend,False,True
2020-07-24 00:00:00+00:00,18.7508,19.55,18.235,19.1853,2790281.46,BNBUSDT,0.8192641224,67.89017247,17.58075183,16.99766288,16.782208,2194297.826,15.87443045,17.53406,19.19368955,0.1893035094,29.01511166,31.77263101,11.3827702,-0.01865473146,0.7388728371,0.2133634057,2194297.826,Bull Trend,False,True
2020-07-25 00:00:00+00:00,19.1878,20.0434,19.1451,19.8242,2956369.76,BNBUSDT,0.8249095422,71.48130868,17.79441356,17.10850748,16.824864,2286083.819,16.08396996,17.750845,19.41772004,0.1878079648,30.68270819,33.57357701,10.4973794,-0.0109362683,0.737799182,0.2133634057,2286083.819,Bull Trend,False,True
2020-07-26 00:00:00+00:00,19.8196,20.49,19.2639,19.5557,2857739.16,BNBUSDT,0.8535660035,68.03750513,17.96215513,17.20447581,16.864956,2348648.311,16.20718985,17.91308,19.61897015,0.1904630747,32.52497764,33.86608407,9.420315079,-0.04559785261,0.7378397167,0.2133634057,2348648.311,Bull Trend,False,True
2020-07-27 00:00:00+00:00,19.5524,20.1999,18.4,19.7474,3841364.91,BNBUSDT,0.9211612889,69.17920567,18.13217845,17.30419833,16.911634,2446685.039,16.25722323,18.06021,19.86319677,0.1996639878,32.53186266,29.13947543,14.80438654,-0.0362420693,0.7391254512,0.2133634057,2446685.039,Bull Trend,False,True
