rebalance_date,entry_date,exit_date,n_eligible,n_long,long_names,weighted_return,turnover_frac,cost,capital_before,capital_after,net_pnl
2022-09-07 00:00:00+00:00,2022-09-08 00:00:00+00:00,2022-09-15 00:00:00+00:00,60,6,"CHZ,ATOM,GNO,ETH,ETC,INJ",0.029241523944835417,0.49999999999999994,233.47979984317584,155653.19989545058,159971.25686744045,4318.056971989863
2022-09-14 00:00:00+00:00,2022-09-15 00:00:00+00:00,2022-09-22 00:00:00+00:00,60,6,"ATOM,CHZ,ENS,XEC,LTC,TWT",-0.06537951784934112,0.6666666666666666,319.9425137348809,159971.25686744045,149192.4707099592,-10778.786157481256
2022-09-21 00:00:00+00:00,2022-09-22 00:00:00+00:00,2022-09-29 00:00:00+00:00,60,6,"ATOM,CHZ,XRP,APE,ALGO,COMP",0.03821128516312869,0.6666666666666666,298.3849414199184,149192.4707099592,154594.92181102926,5402.451101070066
2022-09-28 00:00:00+00:00,2022-09-29 00:00:00+00:00,2022-10-06 00:00:00+00:00,60,6,"COMP,XRP,ENS,LINK,ATOM,ALGO",0.028791699897757275,0.3333333333333333,154.59492181102925,154594.92181102926,158891.37748371865,4296.455672689393
2022-10-05 00:00:00+00:00,2022-10-06 00:00:00+00:00,2022-10-13 00:00:00+00:00,60,6,"XRP,COMP,ENS,ALGO,INJ,XLM",-0.048482112974780736,0.3333333333333333,158.89137748371866,158891.37748371865,151029.09639235074,-7862.281091367913
2022-10-12 00:00:00+00:00,2022-10-13 00:00:00+00:00,2022-10-20 00:00:00+00:00,60,6,"XRP,ENS,EGLD,CVX,XLM,COMP",-0.045635494568605176,0.3333333333333333,151.02909639235074,151029.09639235074,143985.7797878439,-7043.316604506836
2022-10-19 00:00:00+00:00,2022-10-20 00:00:00+00:00,2022-10-27 00:00:00+00:00,60,6,"ENS,INJ,XRP,EGLD,CVX,POL",0.05914723416220207,0.3333333333333333,143.98577978784388,143985.7797878439,152358.15464119494,8372.374853351037
2022-10-26 00:00:00+00:00,2022-10-27 00:00:00+00:00,2022-11-03 00:00:00+00:00,60,6,"ENS,POL,TWT,EGLD,CVX,ETH",-0.05371597245847586,0.3333333333333333,152.35815464119494,152358.15464119494,144021.7300480231,-8336.424593171832
2022-11-02 00:00:00+00:00,2022-11-03 00:00:00+00:00,2022-11-10 00:00:00+00:00,60,6,"DOGE,INJ,TWT,EGLD,ETH,OP",-0.29096619931387635,0.49999999999999994,216.0325950720346,144021.7300480231,101900.24204226868,-42121.48800575442
2022-11-09 00:00:00+00:00,2022-11-10 00:00:00+00:00,2022-11-17 00:00:00+00:00,60,6,"DOGE,AR,POL,TWT,BNB,OP",0.260790606185788,0.49999999999999994,152.850363063403,101900.24204226868,128322.01757188703,26421.775529618346
2022-11-16 00:00:00+00:00,2022-11-17 00:00:00+00:00,2022-11-24 00:00:00+00:00,60,6,"TWT,SFP,DOGE,OP,CHZ,POL",-0.07722596426746609,0.3333333333333333,128.32201757188705,128322.01757188703,118283.90401057944,-10038.11356130759
2022-11-23 00:00:00+00:00,2022-11-24 00:00:00+00:00,2022-12-01 00:00:00+00:00,60,6,"TWT,LTC,DOGE,SFP,OP,BCH",0.038992251758712494,0.3333333333333333,118.28390401057943,118283.90401057944,122777.77587075275,4493.871860173313
2022-11-30 00:00:00+00:00,2022-12-01 00:00:00+00:00,2022-12-08 00:00:00+00:00,60,6,"TWT,LTC,SFP,DASH,BCH,BNB",0.012850667927824263,0.3333333333333333,122.77777587075276,122777.77587075275,124232.77452151387,1454.9986507611175
2022-12-07 00:00:00+00:00,2022-12-08 00:00:00+00:00,2022-12-15 00:00:00+00:00,61,6,"TWT,LTC,SFP,DASH,BCH,ZEC",0.016611954023115064,0.16666666666666666,62.11638726075694,124232.77452151387,126234.40727276853,2001.632751254656
2022-12-14 00:00:00+00:00,2022-12-15 00:00:00+00:00,2022-12-22 00:00:00+00:00,61,6,"FET,DASH,APE,STX,LTC,OP",-0.1277202487251899,0.6666666666666666,252.46881454553707,126234.40727276853,109859.24856366808,-16375.158709100448
2022-12-21 00:00:00+00:00,2022-12-22 00:00:00+00:00,2022-12-29 00:00:00+00:00,61,6,"FET,DASH,RUNE,IMX,APE,OP",-0.030310423397715315,0.3333333333333333,109.85924856366807,109859.24856366808,106419.5089769848,-3439.7395866832812
2022-12-28 00:00:00+00:00,2022-12-29 00:00:00+00:00,2023-01-05 00:00:00+00:00,61,6,"FET,RUNE,DASH,OP,LUNC,GNO",0.08672307273553993,0.3333333333333333,106.41950897698479,106419.5089769848,115542.11628549932,9122.607308514518
2023-01-04 00:00:00+00:00,2023-01-05 00:00:00+00:00,2023-01-12 00:00:00+00:00,61,6,"FET,LDO,TRX,APE,ATOM,LTC",0.2543948664486618,0.8333333333333334,288.85529071374833,115542.11628549932,144646.5822364309,29104.465950931582
2023-01-11 00:00:00+00:00,2023-01-12 00:00:00+00:00,2023-01-19 00:00:00+00:00,61,6,"LDO,FET,OP,SOL,ATOM,IMX",0.18929143281961092,0.49999999999999994,216.9698733546463,144646.5822364309,171809.97116706992,27163.38893063902
2023-01-18 00:00:00+00:00,2023-01-19 00:00:00+00:00,2023-01-26 00:00:00+00:00,62,6,"FET,MANA,LDO,OP,APT,SOL",0.4132199403484814,0.3333333333333333,171.8099711670699,171809.97116706992,242633.46723283382,70823.4960657639
2023-01-25 00:00:00+00:00,2023-01-26 00:00:00+00:00,2023-02-02 00:00:00+00:00,62,6,"APT,FET,LDO,OP,MANA,SOL",0.05033088354745988,0.0,0.0,242633.46723283382,254845.424016846,12211.956784012174
2023-02-01 00:00:00+00:00,2023-02-02 00:00:00+00:00,2023-02-09 00:00:00+00:00,62,6,"APT,FET,MANA,INJ,CFX,SOL",0.07642101013643485,0.3333333333333333,254.845424016846,254845.424016846,274066.1233248446,19220.699307998584
2023-02-08 00:00:00+00:00,2023-02-09 00:00:00+00:00,2023-02-16 00:00:00+00:00,62,6,"APT,FET,CFX,GRT,INJ,OP",0.10075366856985511,0.3333333333333333,274.06612332484457,274066.1233248446,301405.22455721616,27339.101232371584
2023-02-15 00:00:00+00:00,2023-02-16 00:00:00+00:00,2023-02-23 00:00:00+00:00,62,6,"INJ,CFX,FET,GRT,IMX,APT",0.2527742407227321,0.16666666666666666,150.7026122786081,301405.22455721616,377441.9987322524,76036.77417503623
2023-02-22 00:00:00+00:00,2023-02-23 00:00:00+00:00,2023-03-02 00:00:00+00:00,62,6,"CFX,STX,INJ,GRT,NEO,FET",0.03424281211051171,0.3333333333333333,377.4419987322524,377441.9987322524,389989.2321787246,12547.233446472208
2023-03-01 00:00:00+00:00,2023-03-02 00:00:00+00:00,2023-03-09 00:00:00+00:00,62,6,"CFX,STX,GRT,IMX,FET,NEO",-0.22460512858402426,0.16666666666666666,194.9946160893623,389989.2321787246,302200.65592274786,-87788.57625597675
2023-03-08 00:00:00+00:00,2023-03-09 00:00:00+00:00,2023-03-16 00:00:00+00:00,62,6,"CFX,STX,NEO,LDO,IMX,SNX",0.17551270558374513,0.3333333333333333,302.20065592274784,302200.65592274786,354938.510017009,52737.85409426113
2023-03-15 00:00:00+00:00,2023-03-16 00:00:00+00:00,2023-03-23 00:00:00+00:00,62,6,"CFX,STX,NEO,SNX,INJ,OP",0.14733970711742025,0.3333333333333333,354.938510017009,354938.510017009,406880.1076175916,51941.59760058264
2023-03-22 00:00:00+00:00,2023-03-23 00:00:00+00:00,2023-03-30 00:00:00+00:00,62,6,"CFX,STX,IMX,XRP,NEO,BTC",0.06983063025156902,0.49999999999999994,610.3201614263874,406880.1076175916,434682.4818079279,27802.374190336268
2023-03-29 00:00:00+00:00,2023-03-30 00:00:00+00:00,2023-04-06 00:00:00+00:00,62,6,"CFX,XRP,STX,BTC,INJ,XLM",0.005404649595386489,0.3333333333333333,434.6824818079279,434682.4818079279,436597.1058255448,1914.6240176169085
2023-04-05 00:00:00+00:00,2023-04-06 00:00:00+00:00,2023-04-13 00:00:00+00:00,62,6,"CFX,ICX,INJ,XRP,XLM,DOGE",-0.03471218758070013,0.3333333333333333,436.59710582554476,436597.1058255448,421005.26808511215,-15591.837740432646
2023-04-12 00:00:00+00:00,2023-04-13 00:00:00+00:00,2023-04-20 00:00:00+00:00,62,6,"CFX,INJ,ICX,XRP,BTC,STX",-0.006358140904023257,0.3333333333333333,421.0052680851121,421005.26808511215,417907.4520012058,-3097.816083906335
2023-04-19 00:00:00+00:00,2023-04-20 00:00:00+00:00,2023-04-27 00:00:00+00:00,62,6,"INJ,ICX,XRP,JASMY,ADA,DOGE",-0.04986471946451733,0.49999999999999994,626.8611780018086,417907.4520012058,396441.75296703266,-21465.699034173158
2023-04-26 00:00:00+00:00,2023-04-27 00:00:00+00:00,2023-05-04 00:00:00+00:00,62,6,"INJ,ICX,JASMY,ADA,ZIL,DOGE",0.005262720361056553,0.16666666666666666,198.22087648351632,396441.75296703266,398329.8941758617,1888.141208829009
2023-05-03 00:00:00+00:00,2023-05-04 00:00:00+00:00,2023-05-11 00:00:00+00:00,62,6,"INJ,JASMY,SOL,CHZ,TRX,ICX",-0.10536091064201239,0.49999999999999994,597.4948412637924,398329.8941758617,355763.9989482927,-42565.89522756898
2023-05-10 00:00:00+00:00,2023-05-11 00:00:00+00:00,2023-05-18 00:00:00+00:00,62,6,"JASMY,INJ,TRX,SOL,GNO,BNB",-0.011349684885814433,0.3333333333333333,355.7639989482927,355763.9989482927,351370.4256675641,-4393.573280728597
2023-05-17 00:00:00+00:00,2023-05-18 00:00:00+00:00,2023-05-25 00:00:00+00:00,62,6,"TRX,GNO,LTC,BNB,BTC,TWT",-0.02235159080408322,0.49999999999999994,527.055638501346,351370.4256675641,342989.6820538848,-8380.743613679311
2023-05-24 00:00:00+00:00,2023-05-25 00:00:00+00:00,2023-06-01 00:00:00+00:00,62,6,"TRX,CFX,GNO,LTC,XRP,ETH",0.027842778616678276,0.49999999999999994,514.4845230808271,342989.6820538848,352024.9833160352,9035.301262150402
2023-05-31 00:00:00+00:00,2023-06-01 00:00:00+00:00,2023-06-08 00:00:00+00:00,62,6,"TRX,XRP,GNO,LDO,LTC,IOTA",-0.0033913569073124594,0.3333333333333333,352.0249833160352,352024.9833160352,350479.11597400374,-1545.8673420314444
