date,sp500,sma200_prior,risk_on_signal_close,risk_on_actionable
2019-04-29 00:00:00+00:00,2943.03,2770.5754,True,True
2019-04-30 00:00:00+00:00,2945.83,2771.4204499999996,True,True
2019-05-01 00:00:00+00:00,2923.73,2772.15815,True,True
2019-05-02 00:00:00+00:00,2917.52,2772.77025,True,True
2019-05-03 00:00:00+00:00,2945.64,2773.3657000000003,True,True
2019-05-06 00:00:00+00:00,2932.47,2774.0461500000006,True,True
2019-05-07 00:00:00+00:00,2884.05,2774.6304000000005,True,True
2019-05-08 00:00:00+00:00,2879.42,2775.0282,True,True
2019-05-09 00:00:00+00:00,2870.72,2775.41615,True,True
2019-05-10 00:00:00+00:00,2881.4,2775.73485,True,True
2019-05-13 00:00:00+00:00,2811.87,2776.0398499999997,True,True
2019-05-14 00:00:00+00:00,2834.41,2775.8688500000003,True,True
2019-05-15 00:00:00+00:00,2850.96,2775.8537,True,True
2019-05-16 00:00:00+00:00,2876.32,2776.0144,True,True
2019-05-17 00:00:00+00:00,2859.53,2776.3830000000003,True,True
2019-05-20 00:00:00+00:00,2840.23,2776.5991999999997,True,True
2019-05-21 00:00:00+00:00,2864.36,2776.73355,True,True
2019-05-22 00:00:00+00:00,2856.27,2776.9192500000004,True,True
2019-05-23 00:00:00+00:00,2822.24,2776.9988499999995,True,True
2019-05-24 00:00:00+00:00,2826.06,2776.8580500000007,True,True
2019-05-28 00:00:00+00:00,2802.39,2776.6960999999997,True,True
2019-05-29 00:00:00+00:00,2783.02,2776.41955,True,True
2019-05-30 00:00:00+00:00,2788.86,2776.06675,True,True
2019-05-31 00:00:00+00:00,2752.06,2775.8446500000005,False,True
2019-06-03 00:00:00+00:00,2744.45,2775.4952999999996,False,False
2019-06-04 00:00:00+00:00,2803.27,2775.0177500000004,True,False
2019-06-05 00:00:00+00:00,2826.15,2774.9422500000005,True,True
2019-06-06 00:00:00+00:00,2843.49,2774.8695499999994,True,True
2019-06-07 00:00:00+00:00,2873.34,2774.83635,True,True
2019-06-10 00:00:00+00:00,2886.73,2774.9178,True,True
2019-06-11 00:00:00+00:00,2885.72,2775.03665,True,True
2019-06-12 00:00:00+00:00,2879.84,2775.15615,True,True
2019-06-13 00:00:00+00:00,2891.64,2775.27045,True,True
2019-06-14 00:00:00+00:00,2886.98,2775.3551999999995,True,True
2019-06-17 00:00:00+00:00,2889.67,2775.3064,True,True
2019-06-18 00:00:00+00:00,2917.75,2775.2671499999997,True,True
2019-06-19 00:00:00+00:00,2926.46,2775.2857,True,True
2019-06-20 00:00:00+00:00,2954.18,2775.41235,True,True
2019-06-21 00:00:00+00:00,2950.46,2775.67565,True,True
2019-06-24 00:00:00+00:00,2945.35,2775.9443499999998,True,True
2019-06-25 00:00:00+00:00,2917.38,2776.2281,True,True
2019-06-26 00:00:00+00:00,2913.78,2776.42475,True,True
2019-06-27 00:00:00+00:00,2924.92,2776.63525,True,True
2019-06-28 00:00:00+00:00,2941.76,2776.8741999999997,True,True
2019-07-01 00:00:00+00:00,2964.33,2777.14355,True,True
2019-07-02 00:00:00+00:00,2973.01,2777.5206,True,True
2019-07-03 00:00:00+00:00,2995.82,2777.8647499999997,True,True
2019-07-05 00:00:00+00:00,2990.41,2778.3189500000003,True,True
2019-07-08 00:00:00+00:00,2975.95,2778.827,True,True
2019-07-09 00:00:00+00:00,2979.63,2779.1852000000003,True,True
2019-07-10 00:00:00+00:00,2993.07,2779.5436000000004,True,True
2019-07-11 00:00:00+00:00,2999.91,2779.8552,True,True
2019-07-12 00:00:00+00:00,3013.77,2780.2064,True,True
2019-07-15 00:00:00+00:00,3014.3,2780.6784000000002,True,True
2019-07-16 00:00:00+00:00,3004.04,2781.1721,True,True
2019-07-17 00:00:00+00:00,2984.42,2781.66245,True,True
2019-07-18 00:00:00+00:00,2995.11,2782.0145500000003,True,True
2019-07-19 00:00:00+00:00,2976.61,2782.4202,True,True
2019-07-22 00:00:00+00:00,2985.03,2782.6803000000004,True,True
2019-07-23 00:00:00+00:00,3005.47,2782.9883,True,True
2019-07-24 00:00:00+00:00,3019.56,2783.3881,True,True
2019-07-25 00:00:00+00:00,3003.67,2783.9778499999998,True,True
2019-07-26 00:00:00+00:00,3025.86,2784.56835,True,True
2019-07-29 00:00:00+00:00,3020.97,2785.2754999999997,True,True
2019-07-30 00:00:00+00:00,3013.18,2785.97865,True,True
2019-07-31 00:00:00+00:00,2980.38,2787.11615,True,True
2019-08-01 00:00:00+00:00,2953.56,2788.3762,True,True
2019-08-02 00:00:00+00:00,2932.05,2789.30835,True,True
2019-08-05 00:00:00+00:00,2844.74,2790.2146500000003,True,True
2019-08-06 00:00:00+00:00,2881.77,2790.38875,True,True
2019-08-07 00:00:00+00:00,2883.98,2790.7515500000004,True,True
2019-08-08 00:00:00+00:00,2938.09,2791.32755,True,True
2019-08-09 00:00:00+00:00,2918.65,2792.1791,True,True
2019-08-12 00:00:00+00:00,2883.75,2792.99295,True,True
2019-08-13 00:00:00+00:00,2926.32,2793.70825,True,True
2019-08-14 00:00:00+00:00,2840.6,2795.05935,True,True
2019-08-15 00:00:00+00:00,2847.6,2795.7345,True,True
2019-08-16 00:00:00+00:00,2888.68,2796.67905,True,True
2019-08-19 00:00:00+00:00,2923.65,2797.9162000000006,True,True
2019-08-20 00:00:00+00:00,2900.51,2799.1213000000002,True,True
2019-08-21 00:00:00+00:00,2924.43,2800.0651500000004,True,True
2019-08-22 00:00:00+00:00,2922.95,2800.9854499999997,True,True
2019-08-23 00:00:00+00:00,2847.11,2801.9849,True,True
2019-08-26 00:00:00+00:00,2878.38,2802.5288999999993,True,True
2019-08-27 00:00:00+00:00,2869.16,2803.14355,True,True
2019-08-28 00:00:00+00:00,2887.94,2803.4199,True,True
2019-08-29 00:00:00+00:00,2924.58,2803.82545,True,True
2019-08-30 00:00:00+00:00,2926.46,2804.5433000000003,True,True
2019-09-03 00:00:00+00:00,2906.27,2805.5445,True,True
2019-09-04 00:00:00+00:00,2937.78,2806.46495,True,True
2019-09-05 00:00:00+00:00,2976.0,2807.64595,True,True
2019-09-06 00:00:00+00:00,2978.71,2808.87495,True,True
2019-09-09 00:00:00+00:00,2978.43,2810.08715,True,True
2019-09-10 00:00:00+00:00,2979.39,2811.52565,True,True
2019-09-11 00:00:00+00:00,3000.93,2813.21315,True,True
2019-09-12 00:00:00+00:00,3009.57,2814.96815,True,True
2019-09-13 00:00:00+00:00,3007.39,2816.8532,True,True
2019-09-16 00:00:00+00:00,2997.96,2818.5229,True,True
2019-09-17 00:00:00+00:00,3005.7,2820.10185,True,True
2019-09-18 00:00:00+00:00,3006.73,2821.4114,True,True
2019-09-19 00:00:00+00:00,3006.79,2822.75625,True,True
2019-09-20 00:00:00+00:00,2992.07,2823.98935,True,True
2019-09-23 00:00:00+00:00,2991.78,2824.9978499999997,True,True
2019-09-24 00:00:00+00:00,2966.6,2826.45645,True,True
2019-09-25 00:00:00+00:00,2984.87,2827.8097,True,True
2019-09-26 00:00:00+00:00,2977.62,2829.5686499999997,True,True
2019-09-27 00:00:00+00:00,2961.79,2831.26815,True,True
2019-09-30 00:00:00+00:00,2976.74,2832.8932,True,True
2019-10-01 00:00:00+00:00,2940.25,2834.5215499999995,True,True
2019-10-02 00:00:00+00:00,2887.61,2835.9701,True,True
2019-10-03 00:00:00+00:00,2910.63,2837.4084,True,True
2019-10-04 00:00:00+00:00,2952.01,2839.23185,True,True
2019-10-07 00:00:00+00:00,2938.79,2841.2610999999997,True,True
2019-10-08 00:00:00+00:00,2893.06,2843.42025,True,True
2019-10-09 00:00:00+00:00,2919.4,2845.54845,True,True
2019-10-10 00:00:00+00:00,2938.13,2848.0623499999997,True,True
2019-10-11 00:00:00+00:00,2970.27,2850.9975,True,True
2019-10-14 00:00:00+00:00,2966.15,2853.5103499999996,True,True
2019-10-15 00:00:00+00:00,2995.68,2855.8969500000003,True,True
2019-10-16 00:00:00+00:00,2989.69,2858.44665,True,True
2019-10-17 00:00:00+00:00,2997.95,2860.86085,True,True
2019-10-18 00:00:00+00:00,2986.2,2863.3004499999997,True,True
2019-10-21 00:00:00+00:00,3006.72,2865.992,True,True
2019-10-22 00:00:00+00:00,2995.99,2868.3659000000002,True,True
2019-10-23 00:00:00+00:00,3004.52,2870.5974,True,True
2019-10-24 00:00:00+00:00,3010.29,2872.74795,True,True
2019-10-25 00:00:00+00:00,3022.55,2874.8745999999996,True,True
2019-10-28 00:00:00+00:00,3039.42,2877.0041499999998,True,True
2019-10-29 00:00:00+00:00,3036.89,2879.21995,True,True
2019-10-30 00:00:00+00:00,3046.77,2881.4913500000002,True,True
2019-10-31 00:00:00+00:00,3037.56,2883.6737,True,True
2019-11-01 00:00:00+00:00,3066.91,2885.781,True,True
2019-11-04 00:00:00+00:00,3078.27,2887.93575,True,True
2019-11-05 00:00:00+00:00,3074.62,2889.9735500000006,True,True
2019-11-06 00:00:00+00:00,3076.78,2892.18215,True,True
2019-11-07 00:00:00+00:00,3085.18,2894.37255,True,True
2019-11-08 00:00:00+00:00,3093.08,2896.5868,True,True
2019-11-11 00:00:00+00:00,3087.01,2898.7283999999995,True,True
2019-11-12 00:00:00+00:00,3091.84,2900.9442,True,True
2019-11-13 00:00:00+00:00,3094.04,2903.2034,True,True
2019-11-14 00:00:00+00:00,3096.63,2905.2683500000003,True,True
2019-11-15 00:00:00+00:00,3120.46,2907.2309999999998,True,True
2019-11-18 00:00:00+00:00,3122.03,2909.30065,True,True
2019-11-19 00:00:00+00:00,3120.18,2911.28645,True,True
2019-11-20 00:00:00+00:00,3108.46,2913.19885,True,True
2019-11-21 00:00:00+00:00,3103.54,2915.0831,True,True
2019-11-22 00:00:00+00:00,3110.29,2917.07055,True,True
2019-11-25 00:00:00+00:00,3133.64,2919.0825999999997,True,True
2019-11-26 00:00:00+00:00,3140.52,2921.2018,True,True
2019-11-27 00:00:00+00:00,3153.63,2923.18075,True,True
2019-11-29 00:00:00+00:00,3140.98,2925.18375,True,True
2019-12-02 00:00:00+00:00,3113.87,2927.16,True,True
2019-12-03 00:00:00+00:00,3093.2,2928.85135,True,True
2019-12-04 00:00:00+00:00,3112.76,2930.4185500000003,True,True
2019-12-05 00:00:00+00:00,3117.43,2932.05885,True,True
2019-12-06 00:00:00+00:00,3145.91,2933.7715999999996,True,True
2019-12-09 00:00:00+00:00,3135.96,2935.5378,True,True
2019-12-10 00:00:00+00:00,3132.52,2937.23705,True,True
2019-12-11 00:00:00+00:00,3141.63,2938.93015,True,True
2019-12-12 00:00:00+00:00,3168.57,2940.6764000000003,True,True
2019-12-13 00:00:00+00:00,3168.8,2942.5968,True,True
2019-12-16 00:00:00+00:00,3191.45,2944.42235,True,True
2019-12-17 00:00:00+00:00,3192.52,2946.4155499999997,True,True
2019-12-18 00:00:00+00:00,3191.14,2948.4299,True,True
2019-12-19 00:00:00+00:00,3205.37,2950.5283499999996,True,True
2019-12-20 00:00:00+00:00,3221.22,2952.81055,True,True
2019-12-23 00:00:00+00:00,3224.01,2955.2012999999993,True,True
2019-12-24 00:00:00+00:00,3223.38,2957.40485,True,True
2019-12-26 00:00:00+00:00,3239.91,2959.5641499999997,True,True
2019-12-27 00:00:00+00:00,3240.02,2961.7090999999996,True,True
2019-12-30 00:00:00+00:00,3221.29,2963.8668,True,True
2019-12-31 00:00:00+00:00,3230.78,2965.86085,True,True
2020-01-02 00:00:00+00:00,3257.85,2967.85005,True,True
2020-01-03 00:00:00+00:00,3234.85,2969.97645,True,True
2020-01-06 00:00:00+00:00,3246.28,2972.02955,True,True
2020-01-07 00:00:00+00:00,3237.18,2973.9865499999996,True,True
2020-01-08 00:00:00+00:00,3253.05,2976.1689,True,True
2020-01-09 00:00:00+00:00,3274.7,2978.4423500000003,True,True
2020-01-10 00:00:00+00:00,3265.35,2980.7235499999997,True,True
2020-01-13 00:00:00+00:00,3288.13,2983.0234499999997,True,True
2020-01-14 00:00:00+00:00,3283.15,2985.3869,True,True
2020-01-15 00:00:00+00:00,3289.29,2987.63065,True,True
2020-01-16 00:00:00+00:00,3316.81,2989.74115,True,True
2020-01-17 00:00:00+00:00,3329.62,2991.9889999999996,True,True
2020-01-21 00:00:00+00:00,3320.79,2994.2701,True,True
2020-01-22 00:00:00+00:00,3321.75,2996.4771,True,True
2020-01-23 00:00:00+00:00,3325.54,2998.62215,True,True
2020-01-24 00:00:00+00:00,3295.47,3000.771,True,True
2020-01-27 00:00:00+00:00,3243.63,3002.8573499999998,True,True
2020-01-28 00:00:00+00:00,3276.24,3004.63445,True,True
2020-01-29 00:00:00+00:00,3273.4,3006.57405,True,True
2020-01-30 00:00:00+00:00,3283.66,3008.4040000000005,True,True
2020-01-31 00:00:00+00:00,3225.52,3010.2944,True,True
2020-02-03 00:00:00+00:00,3248.92,3011.8867,True,True
2020-02-04 00:00:00+00:00,3297.59,3013.6290500000005,True,True
2020-02-05 00:00:00+00:00,3334.69,3015.59185,True,True
2020-02-06 00:00:00+00:00,3345.78,3017.7254500000004,True,True
2020-02-07 00:00:00+00:00,3327.71,3019.7859499999995,True,True
2020-02-10 00:00:00+00:00,3352.09,3021.78825,True,True
2020-02-11 00:00:00+00:00,3357.75,3023.91785,True,True
2020-02-12 00:00:00+00:00,3379.45,3026.0071999999996,True,True
2020-02-13 00:00:00+00:00,3373.94,3028.1893,True,True
2020-02-14 00:00:00+00:00,3380.16,3030.32985,True,True
2020-02-18 00:00:00+00:00,3370.29,3032.612,True,True
2020-02-19 00:00:00+00:00,3386.15,3034.8758499999994,True,True
2020-02-20 00:00:00+00:00,3373.23,3037.0784,True,True
2020-02-21 00:00:00+00:00,3337.75,3039.2821999999996,True,True
2020-02-24 00:00:00+00:00,3225.89,3041.5507000000002,True,True
2020-02-25 00:00:00+00:00,3128.21,3043.28305,True,True
2020-02-26 00:00:00+00:00,3116.39,3044.5705,True,True
2020-02-27 00:00:00+00:00,2978.76,3045.74545,False,True
2020-02-28 00:00:00+00:00,2954.22,3046.5798999999997,False,False
2020-03-02 00:00:00+00:00,3090.23,3047.1789499999995,True,False
2020-03-03 00:00:00+00:00,3003.37,3048.3753,False,True
2020-03-04 00:00:00+00:00,3130.12,3049.01055,True,False
2020-03-05 00:00:00+00:00,3023.94,3050.3635000000004,False,True
2020-03-06 00:00:00+00:00,2972.37,3051.2820500000003,False,False
2020-03-09 00:00:00+00:00,2746.56,3051.8220999999994,False,False
2020-03-10 00:00:00+00:00,2882.23,3051.2735500000003,False,False
2020-03-11 00:00:00+00:00,2741.38,3051.5735,False,False
2020-03-12 00:00:00+00:00,2480.64,3051.1501000000003,False,False
2020-03-13 00:00:00+00:00,2711.02,3049.54135,False,False
2020-03-16 00:00:00+00:00,2386.13,3049.1813500000003,False,False
2020-03-17 00:00:00+00:00,2529.19,3047.1677,False,False
2020-03-18 00:00:00+00:00,2398.1,3046.05335,False,False
2020-03-19 00:00:00+00:00,2409.39,3044.3215999999998,False,False
2020-03-20 00:00:00+00:00,2304.92,3042.3522,False,False
2020-03-23 00:00:00+00:00,2237.4,3039.74605,False,False
2020-03-24 00:00:00+00:00,2447.33,3036.7156,False,False
2020-03-25 00:00:00+00:00,2475.56,3034.58555,False,False
2020-03-26 00:00:00+00:00,2630.07,3032.5296999999996,False,False
2020-03-27 00:00:00+00:00,2541.47,3031.25145,False,False
2020-03-30 00:00:00+00:00,2626.65,3029.5596,False,False
2020-03-31 00:00:00+00:00,2584.59,3028.2346500000003,False,False
2020-04-01 00:00:00+00:00,2470.5,3026.7227,False,False
2020-04-02 00:00:00+00:00,2526.9,3024.62685,False,False
2020-04-03 00:00:00+00:00,2488.65,3022.6726,False,False
2020-04-06 00:00:00+00:00,2663.68,3020.4835500000004,False,False
2020-04-07 00:00:00+00:00,2659.41,3019.0310499999996,False,False
2020-04-08 00:00:00+00:00,2749.98,3017.5758,False,False
2020-04-09 00:00:00+00:00,2789.82,3016.5989499999996,False,False
2020-04-13 00:00:00+00:00,2761.63,3015.96115,False,False
2020-04-14 00:00:00+00:00,2846.06,3015.2004,False,False
2020-04-15 00:00:00+00:00,2783.36,3014.8061,False,False
2020-04-16 00:00:00+00:00,2799.55,3014.0141,False,False
2020-04-17 00:00:00+00:00,2874.56,3013.1902,False,False
2020-04-20 00:00:00+00:00,2823.16,3012.6979499999998,False,False
2020-04-21 00:00:00+00:00,2736.56,3011.83465,False,False
2020-04-22 00:00:00+00:00,2799.31,3010.5654000000004,False,False
2020-04-23 00:00:00+00:00,2797.8,3009.6821999999997,False,False
2020-04-24 00:00:00+00:00,2836.74,3008.77305,False,False
2020-04-27 00:00:00+00:00,2878.48,3007.9914000000003,False,False
2020-04-28 00:00:00+00:00,2863.39,3007.38425,False,False
2020-04-29 00:00:00+00:00,2939.51,3006.63235,False,False
2020-04-30 00:00:00+00:00,2912.43,3006.2584,False,False
2020-05-01 00:00:00+00:00,2830.71,3005.8003499999995,False,False
2020-05-04 00:00:00+00:00,2842.74,3005.0317999999997,False,False
2020-05-05 00:00:00+00:00,2868.44,3004.26995,False,False
2020-05-06 00:00:00+00:00,2848.42,3003.7290999999996,False,False
2020-05-07 00:00:00+00:00,2881.19,3003.04605,False,False
2020-05-08 00:00:00+00:00,2929.8,3002.4246499999995,False,False
2020-05-11 00:00:00+00:00,2930.32,3001.9758500000003,False,False
2020-05-12 00:00:00+00:00,2870.12,3001.6090999999997,False,False
2020-05-13 00:00:00+00:00,2820.0,3000.8304,False,False
2020-05-14 00:00:00+00:00,2852.5,2999.82555,False,False
2020-05-15 00:00:00+00:00,2863.7,2999.02215,False,False
2020-05-18 00:00:00+00:00,2953.91,2998.43875,False,False
2020-05-19 00:00:00+00:00,2922.94,2998.4405000000006,False,False
2020-05-20 00:00:00+00:00,2971.61,2998.39495,False,False
2020-05-21 00:00:00+00:00,2948.51,2999.0293,False,False
2020-05-22 00:00:00+00:00,2955.45,2999.363,False,False
2020-05-26 00:00:00+00:00,2991.77,2999.7203499999996,False,False
2020-05-27 00:00:00+00:00,3036.13,2999.98875,True,False
2020-05-28 00:00:00+00:00,3029.73,3000.57615,True,True
2020-05-29 00:00:00+00:00,3044.31,3001.3060499999997,True,True
2020-06-01 00:00:00+00:00,3055.73,3001.8959999999997,True,True
2020-06-02 00:00:00+00:00,3080.82,3002.97165,True,True
2020-06-03 00:00:00+00:00,3122.87,3004.1377500000003,True,True
2020-06-04 00:00:00+00:00,3112.35,3005.3087,True,True
2020-06-05 00:00:00+00:00,3193.93,3006.2522000000004,True,True
2020-06-08 00:00:00+00:00,3232.39,3007.7192999999997,True,True
2020-06-09 00:00:00+00:00,3207.18,3009.2590999999998,True,True
2020-06-10 00:00:00+00:00,3190.14,3010.6802500000003,True,True
2020-06-11 00:00:00+00:00,3002.1,3012.3954000000003,False,True
2020-06-12 00:00:00+00:00,3041.31,3013.014,True,False
2020-06-15 00:00:00+00:00,3066.59,3013.87475,True,True
2020-06-16 00:00:00+00:00,3124.74,3014.7680000000005,True,True
2020-06-17 00:00:00+00:00,3113.49,3015.7688,True,True
2020-06-18 00:00:00+00:00,3115.34,3016.70395,True,True
2020-06-19 00:00:00+00:00,3097.74,3017.7493,True,True
2020-06-22 00:00:00+00:00,3117.86,3018.5490999999997,True,True
2020-06-23 00:00:00+00:00,3131.29,3019.2583999999997,True,True
2020-06-24 00:00:00+00:00,3050.33,3020.0213,True,True
2020-06-25 00:00:00+00:00,3083.76,3020.3807999999995,True,True
2020-06-26 00:00:00+00:00,3009.05,3020.9026499999995,False,True
2020-06-29 00:00:00+00:00,3053.24,3020.9432500000003,True,False
2020-06-30 00:00:00+00:00,3100.29,3021.1616,True,True
2020-07-01 00:00:00+00:00,3115.86,3021.6261000000004,True,True
2020-07-02 00:00:00+00:00,3130.01,3022.2156,True,True
2020-07-06 00:00:00+00:00,3179.72,3022.8371500000003,True,True
2020-07-07 00:00:00+00:00,3145.32,3023.7021000000004,True,True
2020-07-08 00:00:00+00:00,3169.94,3024.39475,True,True
2020-07-09 00:00:00+00:00,3152.05,3025.2841000000003,True,True
2020-07-10 00:00:00+00:00,3185.04,3026.08545,True,True
2020-07-13 00:00:00+00:00,3155.22,3027.17765,True,True
2020-07-14 00:00:00+00:00,3197.52,3028.0294,True,True
2020-07-15 00:00:00+00:00,3226.56,3029.1289,True,True
2020-07-16 00:00:00+00:00,3215.57,3030.4527500000004,True,True
2020-07-17 00:00:00+00:00,3224.73,3031.6469,True,True
2020-07-20 00:00:00+00:00,3251.84,3033.0693,True,True
2020-07-21 00:00:00+00:00,3257.3,3034.8904500000003,True,True
2020-07-22 00:00:00+00:00,3276.02,3036.6238,True,True
2020-07-23 00:00:00+00:00,3235.66,3038.2438500000003,True,True
2020-07-24 00:00:00+00:00,3215.63,3039.7282,True,True
2020-07-27 00:00:00+00:00,3239.41,3041.3410500000005,True,True
2020-07-28 00:00:00+00:00,3218.44,3042.9411,True,True
2020-07-29 00:00:00+00:00,3258.44,3044.34265,True,True
2020-07-30 00:00:00+00:00,3246.22,3045.7834999999995,True,True
2020-07-31 00:00:00+00:00,3271.12,3047.18385,True,True
2020-08-03 00:00:00+00:00,3294.61,3048.5610500000003,True,True
2020-08-04 00:00:00+00:00,3306.51,3050.08565,True,True
2020-08-05 00:00:00+00:00,3327.77,3051.62845,True,True
2020-08-06 00:00:00+00:00,3349.16,3053.3363,True,True
2020-08-07 00:00:00+00:00,3351.28,3055.0485,True,True
2020-08-10 00:00:00+00:00,3360.47,3056.82495,True,True
2020-08-11 00:00:00+00:00,3333.69,3058.6047,True,True
2020-08-12 00:00:00+00:00,3380.35,3060.2217000000005,True,True
2020-08-13 00:00:00+00:00,3373.43,3062.0107000000003,True,True
2020-08-14 00:00:00+00:00,3372.85,3063.68075,True,True
2020-08-17 00:00:00+00:00,3381.99,3065.36055,True,True
2020-08-18 00:00:00+00:00,3389.78,3067.0366500000005,True,True
2020-08-19 00:00:00+00:00,3374.85,3068.79775,True,True
2020-08-20 00:00:00+00:00,3385.51,3070.33745,True,True
2020-08-21 00:00:00+00:00,3397.16,3071.87365,True,True
2020-08-24 00:00:00+00:00,3431.28,3073.4863499999997,True,True
2020-08-25 00:00:00+00:00,3443.62,3075.25885,True,True
2020-08-26 00:00:00+00:00,3478.73,3077.05105,True,True
2020-08-27 00:00:00+00:00,3484.55,3078.9793,True,True
2020-08-28 00:00:00+00:00,3508.01,3080.967,True,True
2020-08-31 00:00:00+00:00,3500.31,3083.0478500000004,True,True
2020-09-01 00:00:00+00:00,3526.65,3085.0791999999997,True,True
2020-09-02 00:00:00+00:00,3580.84,3087.2293,True,True
2020-09-03 00:00:00+00:00,3455.06,3089.5312,True,True
2020-09-04 00:00:00+00:00,3426.96,3091.19635,True,True
2020-09-08 00:00:00+00:00,3331.84,3092.7302499999996,True,True
2020-09-09 00:00:00+00:00,3398.96,3093.84715,True,True
2020-09-10 00:00:00+00:00,3339.19,3095.3242499999997,True,True
2020-09-11 00:00:00+00:00,3340.97,3096.46875,True,True
2020-09-14 00:00:00+00:00,3383.54,3097.5054000000005,True,True
2020-09-15 00:00:00+00:00,3401.2,3098.7205,True,True
2020-09-16 00:00:00+00:00,3385.49,3099.9583500000003,True,True
2020-09-17 00:00:00+00:00,3357.01,3101.1809000000003,True,True
2020-09-18 00:00:00+00:00,3319.47,3102.3966000000005,True,True
2020-09-21 00:00:00+00:00,3281.06,3103.5279499999997,True,True
2020-09-22 00:00:00+00:00,3315.57,3104.3694499999997,True,True
2020-09-23 00:00:00+00:00,3236.92,3105.36015,True,True
2020-09-24 00:00:00+00:00,3246.59,3105.8152,True,True
2020-09-25 00:00:00+00:00,3298.46,3106.36835,True,True
2020-09-28 00:00:00+00:00,3351.6,3107.19805,True,True
2020-09-29 00:00:00+00:00,3335.47,3108.2479,True,True
2020-09-30 00:00:00+00:00,3363.0,3109.0824000000007,True,True
2020-10-01 00:00:00+00:00,3380.8,3110.0534000000002,True,True
2020-10-02 00:00:00+00:00,3348.44,3111.0001500000003,True,True
2020-10-05 00:00:00+00:00,3408.63,3111.77975,True,True
2020-10-06 00:00:00+00:00,3360.95,3112.8672,True,True
2020-10-07 00:00:00+00:00,3419.45,3113.6451,True,True
2020-10-08 00:00:00+00:00,3446.83,3114.63625,True,True
2020-10-09 00:00:00+00:00,3477.13,3115.7503500000003,True,True
2020-10-12 00:00:00+00:00,3534.22,3117.0191000000004,True,True
2020-10-13 00:00:00+00:00,3511.93,3118.49065,True,True
2020-10-14 00:00:00+00:00,3488.67,3119.8502000000003,True,True
2020-10-15 00:00:00+00:00,3483.34,3121.1870999999996,True,True
2020-10-16 00:00:00+00:00,3483.81,3122.4499,True,True
2020-10-19 00:00:00+00:00,3426.92,3123.5797,True,True
2020-10-20 00:00:00+00:00,3443.12,3124.54005,True,True
2020-10-21 00:00:00+00:00,3435.56,3125.5242500000004,True,True
2020-10-22 00:00:00+00:00,3453.49,3126.51615,True,True
2020-10-23 00:00:00+00:00,3465.39,3127.51835,True,True
2020-10-26 00:00:00+00:00,3400.97,3128.4718,True,True
2020-10-27 00:00:00+00:00,3390.68,3129.1499,True,True
2020-10-28 00:00:00+00:00,3271.03,3129.66265,True,True
2020-10-29 00:00:00+00:00,3310.11,3129.60205,True,True
2020-10-30 00:00:00+00:00,3269.96,3129.70615,True,True
2020-11-02 00:00:00+00:00,3310.24,3129.4719,True,True
2020-11-03 00:00:00+00:00,3369.16,3129.375,True,True
2020-11-04 00:00:00+00:00,3443.44,3129.61685,True,True
2020-11-05 00:00:00+00:00,3510.45,3130.2252999999996,True,True
2020-11-06 00:00:00+00:00,3509.44,3131.14985,True,True
2020-11-09 00:00:00+00:00,3550.5,3132.2196999999996,True,True
2020-11-10 00:00:00+00:00,3545.53,3133.7540499999996,True,True
2020-11-11 00:00:00+00:00,3572.66,3135.1005,True,True
2020-11-12 00:00:00+00:00,3537.01,3136.5968,True,True
2020-11-13 00:00:00+00:00,3585.15,3137.8635500000005,True,True
2020-11-16 00:00:00+00:00,3626.91,3139.6617000000006,True,True
2020-11-17 00:00:00+00:00,3609.53,3141.55165,True,True
2020-11-18 00:00:00+00:00,3567.79,3143.11135,True,True
2020-11-19 00:00:00+00:00,3581.87,3144.27685,True,True
2020-11-20 00:00:00+00:00,3557.54,3145.4573000000005,True,True
2020-11-23 00:00:00+00:00,3577.59,3146.6064499999998,True,True
2020-11-24 00:00:00+00:00,3635.41,3147.7339500000003,True,True
2020-11-25 00:00:00+00:00,3629.65,3149.12225,True,True
2020-11-27 00:00:00+00:00,3638.35,3150.37325,True,True
2020-11-30 00:00:00+00:00,3621.63,3151.6953,True,True
2020-12-01 00:00:00+00:00,3662.45,3152.9026499999995,True,True
2020-12-02 00:00:00+00:00,3669.01,3154.3634500000003,True,True
2020-12-03 00:00:00+00:00,3666.72,3155.77775,True,True
2020-12-04 00:00:00+00:00,3699.12,3157.2452000000003,True,True
2020-12-07 00:00:00+00:00,3691.96,3159.0520500000002,True,True
2020-12-08 00:00:00+00:00,3702.25,3161.3824,True,True
2020-12-09 00:00:00+00:00,3672.82,3164.2526000000003,True,True
2020-12-10 00:00:00+00:00,3668.1,3167.0347500000003,True,True
2020-12-11 00:00:00+00:00,3663.46,3170.48145,True,True
2020-12-14 00:00:00+00:00,3647.49,3174.02765,True,True
2020-12-15 00:00:00+00:00,3694.62,3176.8139499999997,True,True
2020-12-16 00:00:00+00:00,3701.17,3180.2701999999995,True,True
2020-12-17 00:00:00+00:00,3722.48,3183.12545,True,True
2020-12-18 00:00:00+00:00,3709.41,3186.6181500000002,True,True
2020-12-21 00:00:00+00:00,3694.92,3190.30335,True,True
2020-12-22 00:00:00+00:00,3687.26,3195.04515,True,True
2020-12-23 00:00:00+00:00,3690.01,3199.0703,True,True
2020-12-24 00:00:00+00:00,3703.06,3203.8134499999996,True,True
