strategy,final_usd_value,final_cash_usd,final_btc_units,final_btc_equivalent,final_btc_close,event_count,gross_spent_usd,total_costs_usd,unused_cash_usd,total_return_on_committed_capital,max_drawdown,excess_btc_vs_daily,excess_btc_vs_weekly,check
btc_etf_l24_d120_lv60_h48,9599.7101517221563,9599.7101517221563,0,0.23003042368144033,41732.349999999999,3,25216.183642315402,75.648550926946214,9599.7101517221563,-0.040028984827784386,0.069282191784742264,-0.047667129842856426,-0.045024109063544981,nearby_parameters
btc_etf_l24_d120_lv60_h72,10173.678065767321,10173.678065767321,0,0.24378397252412867,41732.349999999999,3,26117.466512827632,78.352399538482899,10173.678065767321,0.017367806576731981,0.069541046219332769,-0.033913581000168086,-0.031270560220856641,nearby_parameters
btc_etf_l24_d120_lv60_h96,9428.1326414236974,9428.1326414236974,0,0.22591904461224199,41732.349999999999,3,26070.198536603497,78.210595609810497,9428.1326414236974,-0.057186735857630233,0.10332637510891796,-0.051778508912054766,-0.049135488132743321,nearby_parameters
btc_etf_l24_d120_lv65_h48,9599.7101517221563,9599.7101517221563,0,0.23003042368144033,41732.349999999999,3,25216.183642315402,75.648550926946214,9599.7101517221563,-0.040028984827784386,0.069282191784742264,-0.047667129842856426,-0.045024109063544981,nearby_parameters
btc_etf_l24_d120_lv65_h72,10173.678065767321,10173.678065767321,0,0.24378397252412867,41732.349999999999,3,26117.466512827632,78.352399538482899,10173.678065767321,0.017367806576731981,0.069541046219332769,-0.033913581000168086,-0.031270560220856641,nearby_parameters
btc_etf_l24_d120_lv65_h96,9428.1326414236974,9428.1326414236974,0,0.22591904461224199,41732.349999999999,3,26070.198536603497,78.210595609810497,9428.1326414236974,-0.057186735857630233,0.10332637510891796,-0.051778508912054766,-0.049135488132743321,nearby_parameters
btc_etf_l24_d150_lv55_h48,10176.514641175985,10176.514641175985,0,0.24385194318498685,41732.349999999999,2,16282.475536442147,48.84742660932644,10176.514641175985,0.017651464117598437,0.037627679047126938,-0.033845610339309912,-0.031202589559998467,nearby_parameters
btc_etf_l24_d150_lv55_h72,10528.768038951492,10528.768038951492,0,0.252292718693088,41732.349999999999,2,16620.545093426153,49.861635280278463,10528.768038951492,0.05287680389514926,0.051993899535666688,-0.025404834831208756,-0.022761814051897311,nearby_parameters
btc_etf_l24_d150_lv55_h96,9859.1788626847319,9859.1788626847319,0,0.23624787155970686,41732.349999999999,2,16651.07487696235,49.95322463088705,9859.1788626847319,-0.014082113731526791,0.10341239888396303,-0.041449681964589896,-0.038806661185278452,nearby_parameters
btc_etf_l24_d150_lv60_h48,10176.514641175985,10176.514641175985,0,0.24385194318498685,41732.349999999999,2,16282.475536442147,48.84742660932644,10176.514641175985,0.017651464117598437,0.037627679047126938,-0.033845610339309912,-0.031202589559998467,nearby_parameters
btc_etf_l24_d150_lv60_h72,10528.768038951492,10528.768038951492,0,0.252292718693088,41732.349999999999,2,16620.545093426153,49.861635280278463,10528.768038951492,0.05287680389514926,0.051993899535666688,-0.025404834831208756,-0.022761814051897311,nearby_parameters
btc_etf_l24_d150_lv60_h96,9859.1788626847319,9859.1788626847319,0,0.23624787155970686,41732.349999999999,2,16651.07487696235,49.95322463088705,9859.1788626847319,-0.014082113731526791,0.10341239888396303,-0.041449681964589896,-0.038806661185278452,nearby_parameters
btc_etf_l24_d150_lv65_h48,10176.514641175985,10176.514641175985,0,0.24385194318498685,41732.349999999999,2,16282.475536442147,48.84742660932644,10176.514641175985,0.017651464117598437,0.037627679047126938,-0.033845610339309912,-0.031202589559998467,nearby_parameters
btc_etf_l24_d150_lv65_h72,10528.768038951492,10528.768038951492,0,0.252292718693088,41732.349999999999,2,16620.545093426153,49.861635280278463,10528.768038951492,0.05287680389514926,0.051993899535666688,-0.025404834831208756,-0.022761814051897311,nearby_parameters
btc_etf_l24_d150_lv65_h96,9859.1788626847319,9859.1788626847319,0,0.23624787155970686,41732.349999999999,2,16651.07487696235,49.95322463088705,9859.1788626847319,-0.014082113731526791,0.10341239888396303,-0.041449681964589896,-0.038806661185278452,nearby_parameters
btc_etf_doubled_cost,10096.703294513005,10096.703294513005,0,0.2419394856631128,41732.349999999999,3,26051.570541155255,156.30942324693154,10096.703294513005,0.00967032945130053,0.07252230958839756,-0.035758067861183962,-0.033115047081872517,doubled_cost_primary
